sentence,correct_label,prediction
"El 80 por ciento de la población, dijo, no se enteró que Enrique Peña Nieto, candidato del , no fue capaz de citar tres libros, debido a que la televisión no informó en su  sobre ese hecho y sólo lo retomó de manera marginal una vez que explotó en las redes sociales.",0,0
"Y ademas lo que  es que cualquier  por fuerte y preparado que esté, se debe a sus compromisos con Europa.",0,0
"Que les den mucho por culo... ves que la gente para comprarse un triste turrón lo tiene que pensar dos veces, te ves a otros que solo llevan huevos y patatas en la  de la compra, y nos vienen a contar rollos??? NO HAY CONSUMO, con el PP en España no se puede consumir porque esos señores son como la antigua  ROMANA DE LOS EMPERADORES... se lo tragan todo...",0,0
"Las universidades e institutos de educación superior compartimos y asumimos con plena conciencia nuestra responsabilidad de fomentar y difundir los valores de nuestra cultura;  a la  del conocimiento científico, y fomentar la formación de profesionales, hombres y mujeres libres, comprometidos con el futuro de la nación.",0,0
La fuerza de gravedad que  un  sobre otro depende de la distancia a la que se encuentren los cuerpos.,0,0
"Autorización de  de  al comercio exterior en la importación de mercancía donada, conforme a la Regla 2.9.3., rubro A de carácter general en materia de comercio exterior.",0,0
"Sin embargo, dos años después, un  de la  estatal en Monclova, hablando desde el anonimato ya que no se permite comentar sobre el estado de las investigaciones, señaló al CPJ: “No tenemos ninguna pista”.",0,0
"Es que aparte de estar fatalmente redactado, la frase de burguillos, me recuerdo a cuando iba a hacer la  y te decian "" si mientes irás al infierno"", estos sociatas son como niños si no fueran tan perversos y no hubieran arruinado el pais serian hasta graciosos Solo la extema  estalinista, acusa a la extrema derecha de crimenes que no cometieron como lo de los abogados de Atocha Cenutrio, deja de hacer el ridículo",0,0
"No se que pega poneis a Rajoy en su  de oposición, parece que queris que sea tan grosero y maleducado como Pepiño y que se tiere a la yugular del gobierno como si fuera un .",0,0
"a que los ingenios de grupo GAM no se encontraba bajo ninguno de los supuestos del Decreto de Expropiación dictaminado en 2001 por el , la empresa salió liberada del mismo.",0,0
"Es por eso que deberíamos de  otra alternativa diferente a la de los partidos políticos, porque tenemos que evolucionar, y alejarnos de nuestros antepasados los monos, y no  a un grupo de personas sino individualmente, uno por uno.",0,0
Viviendo en EEUU por tantos años (y pagando impuestos) y ahora en México me doy cuenta que en México no existe un mecanismo  para la colección de .,0,0
"Reconoció que es vital que los tres órdenes de gobierno reduzcan la  carga de , la discrecionalidad que genera no sólo molestias al ciudadano sino también corrupción y que se requiere atender de manera expedita las demandas de la gente.",0,0
".......Al concluir el bachillerato, continuó sus  de letras en Bogotá, Colombia, donde fue agregado universitario del  de Carranza; allí permaneció un año, durante su estancia en ese país conoció a José Juan Tablada y a jóvenes que como él estaban interesados en hacer una carrera literaria, entre ellos destaca Germán Arciniegas, icono de las letras colombianas.",0,0
Usted puede poder cambiar de una hipoteca de tarifa ajustable a una  de  fija con un tipo de interés similar.,0,0
"Información de cada nodo Traslado nota: esta secuencia a, b, deberá ser repetida por cada nodo Traslado relacionado, el total de   no se repite.",0,0
"Alberto Cárdenas Jiménez, Gobernador Constitucional del Estado de , entregó al Congreso del Estado, en sesión solemne, su segundo informe de .",0,0
"No tenemos una socialdemocracia, pero tampoco tenemos una derecha-liberal con sentido de País y a los hechos me remito de las incongruencias entre los fines con los Partidos con los que se  y cuyos intereses son como si un pirómano del Estado hiciera una coalición, por intereses de Poder, con el  de Madera.",0,0
"En España actualmente no está   con BCG en la población general por ser el RAI de 0,12, pero es razonable administrarla en: 1) niños y jóvenes con Mantoux negativo que tengan contacto íntimo con un enfermo bacilífero irreductible (especialmente si presenta TBC multirresistente); y 2) profesionales sanitarios con Mantoux negativo que tengan contacto muy frecuente con enfermos tuberculosos.",0,0
"En la mecanica para determinar el ISR sobre la tabla 113 no tuvo cambio alguno, sin embargo para  el  para el empleo es nuevo y se otorga sobre dias a pagar.",0,0
"De acuerdo con el órgano electoral, los ciudadanos que requieran reponer su credencial para  con fotografía y no necesiten cambiar ningún dato personal ni domicilio tienen hasta fin de  para hacer el trámite.",0,0
"Porque estas damas se las traen y ella no se van a dejar porque en primer lugar el  de ese Estado va a saber lo que es  a estas damas exigiendo porque con ellas no hay cuentos, ya vez como traen a medio mundo bailando al son que tocan.",0,0
"En la colonia ampliación Arco Iris, vecinos de ese amplio sector están solicitando el servicio del drenaje sanitario, por lo que cada petición como esta, es canalizada a la gerencia correspondiente para su estudio de factibilidad de la introducción de ese servicio que eleva la calida de vida de las familias,  la  municipal.",0,0
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que  toda la camarilla que le ha seguido docilmente y pensais que no van a seguir con la misma nefasta política que la actual, Seguiran despilfarrando el dinero del contribuyente en favor de las autonomias de  y enchufando a sus amigotes y familiares.",0,0
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le ha seguido docilmente y pensais que no van a seguir con la misma nefasta  que la actual, Seguiran despilfarrando el  del contribuyente en favor de las autonomias de izquierdas y enchufando a sus amigotes y familiares.",0,0
"> Monterrey: De acuerdo con el proyecto de dictamen de la Ley de Acceso a la Información Pública que analiza la Comisión de Legislación del  local, a  del 2 de enero de 2003 los ciudadanos de Nuevo León obtendrán cualquier dato de los poderes Ejecutivo, Legislativo y Judicial del estado y los municipios.",0,0
"MAZATLÁN, 04 de octubre de 2008.- El Ejército Mexicano y  de las  corporaciones policiacas que integran el operativo conjunto en Sinaloa, lograron desarticular una célula de gatilleros vinculada al grupo criminal de los hermanos Beltrán Leyva, según versiones oficiales.",0,0
"El COATEA (Centro de Orientación para la Atención de Emergencias Ambientales),  al interior de la PROFEPA desde 1992, es un centro de apoyo y de servicio para la población, las  y la industria en general, en materia de atención y respuesta a emergencias ambientales, asociadas con el manejo de substancias químicas.",0,0
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales, estatales y municipales en estricto apego a , asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, , honradez, reserva y respeto.",0,0
"Comentarios: 0 INTERNACIONAL Complace a Casa Blanca acuerdo en Senado sobre crisis presupuestal Washington, 16 Oct (Notimex). - La Casa Blanca expresó hoy su  con el acuerdo anunciado hoy por líderes republicanos y demócratas en el  para reabrir el gobierno y elevar el techo de la deuda antes de la fecha límite de este 17 de octubre.",0,0
"Mas tarde o mas temprano, con los desequilibrios sociales es lo que  las chispas de la guerra, ademas somos demasiados, eso no justifica nada, lo mas difícil es parar las desigualdades, que eso es como el bajo monte cuando arde se recrudece mas el fuego, donde sera esa guerra, donde hayan mas injusticias, o mas recursos naturales, en fin hemos avanzado mucho, pero hay una cosa que a pesar que lo sabemos, que todos tenemos que morir y no nos llevaremos nada terrestre a la otra vida, en cambio a qui somos todos unos acaparadores de poder y de  y eso es lo que hace que las diferencias sean cada día mas injustas, es como la pólvora se extiende hasta que alguien prende la mecha de la guerra.",0,0
"La ventaja de los créditos a través de Fondos Guanajuato es que no hay cobro por comisión y  la  de interés más baja, el préstamo puede ser desde los 5 hasta los 100 mil pesos.",0,0
En Digitever nos aseguramos de que  el  de los conceptos y ajustes más básicos y de la teoría del color digital.,0,0
Resultado Presupuestal del  del .,0,0
"El monto total del impuesto al valor agregado en caso de que corresponda, de acuerdo a los  señalados en la Ley del , se hará del conocimiento del postor ganador, para su pago con anticipación a la fecha límite para la liquidación total del bien inmueble.",0,0
"Ese es el  de uds, que son como los cerdos , da igual que os den un estercolero donde vivir, que un palacio, al final todo es mierda y .",0,0
"Finalmente propuso que se retome la versión original la cual no contemplaba el artículo, que se derogue y que en el próximo año o en una revisión posterior, se  todos los , multas y accesorios que existan en todos los reglamentos para poder justificar ese tipo de acciones.",0,0
"Como, según ellos, el banco tenía agrupadas sus funciones de emisión y de préstamo en un solo departamento, no podía  una  transparente que le permitiera ajustar sus emisiones y sus tasas de interés en función de los movimientos en sus reservas.",0,0
"¿No sería mejor suprimir autonomías y  ayuntamientos?.... igual con la eliminación de ciertos organismos parásitos conseguiríamos el  sin tanto ""sacrificio"" ni tantas ""medidas valientes""....",0,0
"Su labor, en aras del crecimiento económico y la conservación del medio ambiente, se inscribe dentro de los Objetivos de Desarrollo del Milenio (ODM), unos objetivos prioritarios de  que las Naciones Unidas establecieron en el año 2000 con el fin de reducir a la mitad la  en el mundo para 2015.",0,0
"> Monterrey: De acuerdo con el proyecto de dictamen de la Ley de Acceso a la Información Pública que analiza la Comisión de Legislación del Congreso local, a partir del 2 de enero de 2003 los ciudadanos de Nuevo León obtendrán cualquier dato de los , Legislativo y  del estado y los municipios.",0,0
"Mas aun, es esencial que se hagan estudios o revisiones periódicas para  si la  esta funcionando de la manera que fue aprobada y si se pueden hacer mejoras que afecten los componentes requeridos para llevar a cabo su objetivo.",0,0
"El Ayuntamiento de México, abundando en las ideas que predominaban en España, respecto a desconocer la autoridad emanada del  impuesto por Napoleón, invitó al Virrey, a través de los licenciados Azcárate y Primo de Verdad, a que reuniera a los  de los ayuntamientos y que se formara un Congreso a la manera de la Cortes Españolas.",0,0
"El mayor crecimiento en la inversión de recursos humanos, materiales y financieros en el nivel medio y superior, y el mayor crecimiento de la matrícula educativa en ese nivel, para algunos teóricos, daría indicios de la  de una mayor  de la educación, cuando en realidad lo que encontramos es el proceso inverso, realizado a expensas de la educación primaria (sobre todo en el medio rural).",0,0
"De tal forma, distintos representantes de la sociedad civil realizaremos una agenda ambiental ciudadana en la que se establezcan propuestas  que debe incluir la gestión ambiental en el periodo de  2006-2012.",0,0
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le ha seguido docilmente y pensais que no  a seguir con la misma nefasta política que la actual, Seguiran despilfarrando el  del contribuyente en favor de las autonomias de izquierdas y enchufando a sus amigotes y familiares.",0,0
"No es democrático que un colectivo determinado, con la  de representar a un 16% de los trabajadores, o de representar lo que ellos llaman el mundo de la cultura, se financie con nuestro dinero para hacerle el juego sucio a la  que recoge los beneficios.",0,0
"Le reitero que la policía es deficitaria por si, usted reduciría el número de agentes porque total, como se va a seguir delinquiendo y  vamos a ser capaces de erradicarla, y si a eso sumamos que el gasto es descomunal por ser .....",0,0
"En este caso, en la   41 ""Aviso de Compensación"" debe anotar en la parte inferior, a máquina o de manera impresa, la siguiente leyenda: “Se presentó declaración de corrección de datos de compensación contra (IVA de Actos accidentales o IEPS Retenido, según se trate), en términos de la regla 2.2.7., con fecha (dd-mm-aaaa) y con número de operación ___________”.",0,0
"La   su confianza en que dentro de unos meses se alcanzarán los acuerdos para realizar  evaluaciones externas, reeducar a los maestros ­principalmente en computación­ y generar incentivos basados en la calidad.",0,0
Comienza  reunión,0,0
"No es democrático que un colectivo determinado, con la excusa de  a un 16% de los trabajadores, o de representar lo que ellos llaman el mundo de la cultura, se financie con nuestro dinero para hacerle el juego sucio a la  que recoge los beneficios.",0,0
La Secretaría diseñará y  las  generales de desarrollo social.,0,0
campusmilenio.com.mx   /     2007,0,0
"No se puede entender lo que está sucediendo sin admitir una absoluta aquiescencia/compadreo de los  con los desmanes que las clases dominantes financieras, a las que  mercados erróneamente, están cometiendo a nuestra costa.",0,0
"Subrayó la importancia de no realizar reformas a modo para los actores políticos, sin embargo, en su opinión más que  un  de leyes se debe propiciar una sociedad más crítica que por si misma sancione a quienes violen las disposiciones legales.",0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del  si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado  para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"Si en la segunda mitad del siglo XX los responsables fundamentales (de la deforestación)  el reparto agrario, la dispersión de la población, la apertura de tierras a un onírico desarrollo agrícola y ganadero, una difusa propiedad colectiva y la indefinición de  de propiedad, en el siglo XXI son los subsidios quienes han tomado el siniestro relevo.",0,0
"Eduardo Garza, subsecretario estatal de Desarrollo Agropecuario y Pesca, informó que,  por el gobierno , el programa emergente de sequía distribuirá más de 4 mdnp entre los productores asentados en los distritos de riego 25 y 26 en el norte del país.",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido . (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la . (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"En el caso de la consejera Olga Lazcano Ponce, la queja promovida por el PRI se registró después de sus comentarios en diversas entrevistas donde señaló que el director de la facultad de , Guillermo Nares Rodríguez, quien se  en calidad de inelegible, podía ser parte de la planilla del candidato a la alcaldía capitalina, Tony Gali Fayad.",0,0
"10 (efectivo, cheque, tarjetas, vales, credito,  extrabjeras, , etc)",0,0
La serie 2000-2005 de la Encuesta Nacional de Ingresos y Gastos de los Hogares muestra un incremento en el  total de los mismos de 3.9 en términos reales y un  del gasto corriente monetario de 1.8 de precios constantes en el trancurso de estos cinco años.,0,0
SoloRosas entrega este hermoso ramo con 12 rosas usted podrá  el color y también podrá   una caja de chocolates o un peluche para ha...,0,0
"Galbraith sugirió que las naciones en la base de la estructura de la estratificación están ahí porque tienen , costumbres, tradiciones y formas de vida que le impiden arriesgarse a derribar los muros de la  y les mantienen en ese luga.",0,0
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante  de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales, estatales y municipales en estricto apego a , asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la  destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. ()",0,0
"Francisco de Paula Canalejas en la de literatura.4 Capitán del Cuerpo de Administración Militar, dejó la carrera militar para dedicarse a actividades políticas como librepensador, republicano y masón, fundando el periódico Las Dominicales del Libre Pensamiento y participando en la creación de la Alianza Republicana, Odón, coincidió pronto con las ideas de su suegro y compartió con él una gran   de propaganda y defensa ardiente de las ideas librepensadoras de la izquierda republicana, llegando a ser concejal del Ayuntamiento de Barcelona y realizando numerosas aportaciones a la mencionada publicación.",0,0
"Nadie come ""soberanía"" monetaria ni le aprovecha que defiendan como perro su patrimonio  las tasas de interés a la estratosfera para que Merrill Lynch y George Soros puedan asociarse con el superespeculador llamado Banco de México, con las cuentas malas a nuestro cargo con deuda interna,  y Fobaproas.",0,0
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55   se abuelto una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´pobreza es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin pobreza",0,0
> Contraste y  > Donde la pobreza eclipsa hasta a la enfermedad…,0,0
5.- El  en MercadoPago lo puedes  para pagar comisiones sin necesidad de trasladarte al banco o a las oficinas de MercadoLibre.,0,0
Jodida  cuando el Mas Jodido  su voto por hambre al mejor postor (PAN-PRI-PRD-y demas comparsas=Divide y venceras).,0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir  de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue  por el PRI acusándola de parcialidad.",0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por   al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición -PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0
"Recordó que los medios y los periodistas no están sólo amenazados por la violencia física, sino también  administrativas y preceptos legales a los que se enfrenta la .",0,0
"como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los , no son capaces de hacer nada por su electorado ni por nadie, 17 gobiernos y la corte del Rey es lo que sobra en este país.",0,0
,0,0
"Si usted efectuó la  de saldos, no olvide que debe presentar un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma fiscal 41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha forma fiscal, según el tipo de  que haya compensado.",0,0
"Se trata, entiendo, de una fundamental aportación para crear un  de decenas de  de mexicanos en relación con nuestros problemas y posibilidades.",0,0
"En tal sentido, los elementos que privaron  de su libertad al quejoso no tenían fundamento para tal acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los Estados Unidos Mexicanos así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos Civiles y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0
"Decídete a ganar  y  bien el 2009 visita http://ollviajes2001.blogspot.com/ Y descubre como aprovechando tu tiempo libre puedes ganar dinero, solo apoyanos en la venta de nuestros servicios Ofrecemos: $1000.00 por cada 8 personas reunidas.",0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas  movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de  y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"No  una socialdemocracia, pero tampoco tenemos una derecha-liberal con sentido de País y a los hechos me remito de las incongruencias entre los fines con los Partidos con los que se pacta y cuyos intereses son como si un pirómano del Estado hiciera una coalición, por intereses de Poder, con el  de Madera.",0,0
Dirección General de Conservación de Carreteras  Programa con la mision de conservar la red carretera   de peaje a través de obras públicas que proporcionen al usuario un buen servicio para promover el desarrollo del país.,0,0
"Aguinaldos sustanciosos fueron recibidos por  de la alta y mediana , ejecutivos de grandes empresas, grandes administradores del Seguro Social y del ISSSTE, médicos de estas instituciones, equivalentes a un mes o mes y medio o hasta más tiempo conforme a sus salarios y, desde luego, representantes dirigentes de los tres Poderes de la Unión, como gobernadores, Ejecutivo Federal, diputados, más los federales que los locales, pero estos últimos no tienen de qué quejarse, senadores, ministros, etcétera.",0,0
"Ucrania movilizará a sus reservistas para garantizar la seguridad y la integridad de su territorio, anunció este domingo el director del Consejo de Seguridad Nacional, después de que el Parlamento   el uso de la fuerza en Ucrania.",0,0
".......Al concluir el bachillerato, continuó sus estudios de letras en Bogotá, Colombia, donde fue agregado universitario del  de Carranza; allí permaneció un año, durante su estancia en ese país conoció a José Juan Tablada y a jóvenes que como él estaban interesados en hacer una carrera literaria, entre ellos destaca Germán Arciniegas,  de las letras colombianas.",0,0
"(*) La oferta no incluye IVA en el sitio Web de la tienda, por lo que este  fue  a la oferta en Confronte.com con el objetivo de facilitar la comparación de precios.",0,0
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le ha seguido docilmente y pensais que no van a seguir con la misma nefasta  que la actual, Seguiran  el dinero del contribuyente en favor de las autonomias de izquierdas y enchufando a sus amigotes y familiares.",0,0
Hay que ser muy cuadrado para confundir un pensamiento personal  con una declaración de un participante en los Órganos del  que le permiten estar ahí.,0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la  y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que  ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"También ha sido diputado  y  como coordinador parlamentario de la fracción del PAN, durante poco más de los primeros dos años de la LIX Legislatura (2003-2006), y pidió licencia para contender con Felipe Calderón y Alberto Cárdenas por la candidatura presidencial de su partido.",0,0
"Determinación de pagos provisionales para cumplir con todos los requisitos de la  de  (Impuesto sobre la renta, Impuesto al Valor Agregado, etc.)",0,0
"El Ayuntamiento de México, abundando en las ideas que predominaban en España, respecto a desconocer la  emanada del gobierno impuesto por Napoleón,  al Virrey, a través de los licenciados Azcárate y Primo de Verdad, a que reuniera a los delegados de los ayuntamientos y que se formara un Congreso a la manera de la Cortes Españolas.",0,0
"En la partida, el párroco agrega, de su puño y letra: ""Dios lo haga un  "".",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades;  sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"En la colonia ampliación Arco Iris, vecinos de ese amplio sector están solicitando el servicio del  sanitario, por lo que cada petición como esta, es canalizada a la gerencia correspondiente para su estudio de factibilidad de la introducción de ese servicio que eleva la calida de vida de las familias, apunto la  municipal.",0,0
,0,0
"Mirar como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los , no  capaces de hacer nada por su electorado ni por nadie, 17 gobiernos y la corte del Rey es lo que sobra en este país.",0,0
"Si usted efectuó la compensación de saldos, no olvide que debe  un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma fiscal 41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha forma fiscal, según el tipo de  que haya compensado.",0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de  votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el  acusándola de parcialidad.",0,0
Este tipo de teorías solo podrían convencer a alguien que vaya a  por primera  el año que viene.,0,0
"su  en algo realmente seguro y con los mejores rendimientos y garantia, inmuebles por arriba de su valor comercial.",0,0
"Por Uno Noticias, http://www..com/, Última actualización: 24/05/2012  de México, reflejada en niños de la calle",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La  produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"Años después añadió: Han sido pilar de control corporativo en el campo, grillete de , ahogo de ciudadanía, cadena a la movilidad social, opresión del individuo por identidades , y molde de destrucción de recursos naturales.",0,0
"En tal sentido, los elementos que privaron temporalmente de su libertad al quejoso no tenían fundamento para tal acto de autoridad que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la  Política de los Estados Unidos Mexicanos así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos Civiles y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación .",0,0
"Mirar como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos  tienen los , no son capaces de hacer nada por su electorado ni por nadie, 17 gobiernos y la corte del Rey es lo que sobra en este país.",0,0
los resultados obtenidos en las metas y objetivos que se trazó el Gobierno del  durante 1996.,0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos  son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser . (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"Si usted efectuó la compensación de saldos, no olvide que debe presentar un aviso ante la Administración Local de Asistencia al Contribuyente que le , mediante la forma fiscal 41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha forma fiscal, según el tipo de  que haya compensado.",0,0
"Hay que añadir, de propia mano: ""Combate a la , a la corrupción y a la deshonestidad de los .",0,0
Cabe mencionar que como hasta octubre  el  saldrán más personajes que levanten la mano y tengan que dejar sus funciones.,0,0
"Llegó a Caracas durante el  de Juan Vicente Gómez, quien no se mostró complacido ante la idea de que el  Pellicer organizara una sociedad de estudiantes en la universidad, así que a los pocos meses fue expulsado del país y regresó a México.",0,0
El documento que  debe hacerse por duplicado y debes  uno firmado por todas las partes que intervengan.,0,0
"Vemos a la Federación Mexicana de Frontón, A.C. como el organismo que rige al Frontón Nacional en todas sus especialidades, dentro de un marco democratico y transparencia, que basa su actuación en la normatividad que rige al Deporte Federado y a la Cultura Física y Deporte en México, encaminado hacia la consolidacion de la  del trabajo organizado que tiene como principal objetivo el crecimiento y desarrollo de esta disciplina deportiva en toda la .",0,0
"Años después añadió: Han sido pilar de control corporativo en el campo, grillete de ,  de ciudadanía, cadena a la movilidad social, opresión del individuo por identidades colectivas, y molde de destrucción de recursos naturales.",0,0
"Este  diverso, desafiante y de extraordinaria , abre nuevas perspectivas a los estudios de comunicación.",0,0
Comunicado No. 0403 - SECRETARIA DE DESARROLLO RURAL  prepara su ingreso a los mercados mundiales tequileros con la puesta en marcha de su primera planta destiladora de agave cultivado en el  que producirá 4 ...,0,0
