sentence,pos_seq,genre,preds,true
Pupils in action schools became markedly less stereotyped than pupils in control schools .,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",academic,01000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They also had slightly more positive attitudes towards science and scientists and were less likely to define them as exclusively masculine .,"['PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'PRON', 'ADV', 'ADV', 'ADJ', 'PUNCT']",academic,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100011000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Despite some evidence of change in teachers ' attitudes and behaviour , they themselves were reluctant to admit that the project had influenced them .","['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PART', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'PRON', 'PUNCT']",academic,00000100101000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The GIST hypothesis was that female under-achievement in science and technology is at least partly socially constructed by the school , an hypothesis based on research evidence as well as critical feminist analysis ( see , for example , Kelly , 1981 ) .","['DET', 'PROPN', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADV', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADV', 'ADV', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']",academic,"0000000100000000100000001000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000100000000100000011000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000"
During the project there was a shift away from locating the issue as one of girls ' motivation towards attempts to change the nature of school science .,"['ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'ADP', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",academic,"0000000111000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001111000000001001010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"One of the main gains from the GIST project has been the clarification of what is meant by a Ã¢ÂÂ girl friendly , science , that is a science which will appeal equally to the interests and concerns of girls as well as boys . Ã¢ÂÂ¦","['NUM', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'PROPN']",academic,"0101110000000000000000000000000101000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000010000000000100000000000000101010
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Several interventions were designed to make science more girl friendly .,"['ADJ', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PUNCT']",academic,"0000010000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0001010000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .","['NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'PART', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",academic,00000001100000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010001100010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .","['DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']",academic,01000000000000000000101010000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100000000000000000101010000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .","['PROPN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,"0100011010000000000000000001100010000
000010000000000000000000000000000000000000000000000000000000000000000000000000","0100001010000000011000000001100010000
100010100000000000000000000000000000000000000000000000000000000000000000000000"
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,"['NUM', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PART', 'ADJ', 'NOUN', 'ADP', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'PART', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,"0000100001100010001000000000010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000100000001000001000010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .","['DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'ADP', 'ADV', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'NOUN', 'VERB', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",academic,00100000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00101100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
This told us that any simplistic assumptions about featuring Ã¢ÂÂ female domestic interests in science would probably meet with failure .,"['DET', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT']",academic,11000001000001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000001000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'ADJ', 'PART', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,"0000010010000001000000000001000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000010010000001000000010001000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .","['ADP', 'NUM', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'PUNCT']",academic,"0000001000000000000100000000000000000
000000000100100000000000000000000000000000000000000000000000000000000000000000","1000001001000000000100000000000100000
000000000100000000000000000000000000000000000000000000000000000000000000000000"
"At present the science curriculum is structured around physical science interests , on which boys are keener ( how motor cars work , atoms and molecules ) ; we were able to recommend that teaching build on the overlapping interests of the two sexes , because girls as well as boys want to know more about human biology and spectacular features of the environment ( animals in the jungle , volcanoes and earthquakes , acids and chemicals ) .","['ADP', 'ADJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'ADV', 'NOUN', 'NOUN', 'VERB', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'DET', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADV', 'ADV', 'ADP', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT']",academic,"1100000100001000000000000000000001011
0010000000000000001000000000000000000
0000000000000000000000000000000000000000","0000001100101000100001000000000000011
0110000000000000001000010000000000000
0000000000000000000000000000000000000000"
"The less immediately attractive parts of science could be approached through these interests , for instance teaching Ã¢ÂÂ forces by beginning with the action of muscles in the human arm , and Ã¢ÂÂ light via the dissection of a bull 's eye .","['DET', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'PUNCT']",academic,"0001100001110000001001000000000000100
0010000000000000000000000000000000000
0000000000000000000000000000000000000000","0001100001111000000001010000000000100
0000000000000000000000000000000000000
0000000000000000000000000000000000000000"
"When women scientists employ such approaches , and describe their own work , as happened during the VISTA programme , girls are receiving double encouragement .","['ADV', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",academic,"0001000000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000010000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"These examples indicate some of the features of girl friendly science : it builds on girls ' interests , not just boys ' ; it explicitly encourages girls to see themselves as potential scientists , and it includes some of the social and human implications and applications of science .","['DET', 'NOUN', 'VERB', 'DET', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'PART', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'ADV', 'VERB', 'NOUN', 'PART', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,"1000001000000000000000000000010000000
000000000100000000000000000000000000000000000000000000000000000000000000000000","1010001000000110010000000010010000000
100000000100000000000000000000000000000000000000000000000000000000000000000000"
"All the GIST schools were mixed comprehensives , and at first teachers were most unwilling to separate boys and girls at all , on the grounds that it ran counter to their co-educational comprehensive philosophy .","['ADJ', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'ADV', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,00000000000000000000000101001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Then certain teachers were particularly struck by the evidence of large differences in the interests and experience children brought with them to school .,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PRON', 'ADP', 'NOUN', 'PUNCT']",academic,00000100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100001010100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Girls had far less Ã¢ÂÂ tinkering experience than boys and the connection with their lesser interest in topics like Ã¢ÂÂ how electricity is produced seemed obvious .,"['NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADJ', 'PUNCT']",academic,01100100000110001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100000000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Several special science or craft clubs were organized in the lunch hour for girls only and in two schools teachers planned single-sex teaching .,"['ADJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'CCONJ', 'ADP', 'NUM', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PUNCT']",academic,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"As we shall see , it was in these two schools that the largest measurable changes of attitude and option choice occurred .","['ADP', 'PRON', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NUM', 'NOUN', 'ADJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']",academic,"0001000110000100010000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0001000110000101010000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"For a more girl friendly science , it seems vital that teachers should come to see that when all the masculine packaging , evident in textbooks and resources as well as teachers ' and boys ' behaviour in the classroom , is removed , girls can be very enthusiastic about science . Ã¢ÂÂ¦","['ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'ADP', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'ADV', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'NOUN', 'PART', 'CCONJ', 'NOUN', 'PART', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'PROPN']",academic,"0000100000000000000001001001000000000
100000000000100000000000000000000000000000000000000000000000000000000000000000","0000000001000101000001001001000000000
000001000000100000000000000000000000000000000000000000000000000000000000000000"
Alison Kelly sees at least four distinct senses in which it can be argued that science is masculine .,"['PROPN', 'PROPN', 'VERB', 'ADV', 'ADV', 'NUM', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADJ', 'PUNCT']",academic,"0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010001010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"First , the pupils , teachers and practitioners of science are overwhelmingly male in terms of numbers ; second , school science is packaged and presented to appeal to boys , not girls ; third , classroom behaviours and interaction operate to reconstruct science as a male activity , and finally it has been suggested that Ã¢ÂÂ scientific thinking embodies an intrinsically masculine world view .","['ADV', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'VERB', 'CCONJ', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",academic,"0000000000000000000000000001100000000
000100000000000000000010000100000000000000000000000000000000000000000000000000","0001000000000000000000010101100000000
000101000000000000000000001100000000000000000000000000000000000000000000000000"
"The GIST interventions described above relate to three of these : VISTA women , albeit briefly and temporarily , redressed the numerical balance by offering female role models of practising scientists ; VISTA and the curriculum development which followed involved a limited Ã¢ÂÂ repackaging of science to remove its exclusively masculine appeal , and the single-sex classes and classroom observation showed how science comes to be defined as Ã¢ÂÂ masculine in the mixed school .","['DET', 'PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'ADP', 'DET', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'ADV', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",academic,"0000001000000000000000100000000000000
0000000000100010000000110000000001000
0000000000000000000000000000000000000000","0000100001000000000000100000000000000
0100001000100010000000010010010001000
0000000000000000000000000000000000000000"
"The fourth point , the idea that science is intrinsically masculine , can be sustained only by clinging to an irredeemably narrow conception of science and scientific thinking .","['DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'VERB', 'VERB', 'ADV', 'ADP', 'VERB', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,"0010000000100000011001000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000","0010000000000010011001000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000"
"Girls are not uninterested in science , they are bored by the limited version of it they meet in school .","['NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']",academic,"0000100000000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100000000100011000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"One of the purposes of an extended period of single-sex science teaching might be to let teachers see how girls approach scientific matters , and to discover , what may well be the case , that girls are just as capable of Ã¢ÂÂ scientific thinking as boys .","['NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PART', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,"0000000000000000010010000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001000000000010010000010000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Margaret Spear , in a different study from the one reported in this volume , found that for identical work boys were marked higher than girls for supposed understanding of principles , aptitude for science and O level suitability ( Spear , 1984 ) .","['PROPN', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NUM', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'INTJ', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']",academic,"0001000100011001000000010000000000000
100000000000000000000000000000000000000000000000000000000000000000000000000000","0001000100011001000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Over against the German army or the Vichy government , where social generality ruled , as it does in all machines of state , the Resistance offered the rare phenomenon of historical action which remained personal .","['ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'PUNCT']",academic,"1100000000100100011000000010000000010
000000000000000000000000000000000000000000000000000000000000000000000000000000","1100000000100100001010000010000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"The psychological and moral elements of political action were almost the only ones to appear here , which is why intellectuals least inclined to politics were to be seen in the Resistance .","['DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADV', 'PUNCT', 'ADJ', 'VERB', 'ADV', 'NOUN', 'ADV', 'ADJ', 'ADP', 'NOUN', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']",academic,"0000100000000011000000100000110000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100000000011000000110000110000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"The Resistance was a unique experience for them , and they wanted to preserve its experience in the new French politics because this experience broke away from the famous dilemma of being and doing , which confronts all intellectuals in the face of action Ã¢ÂÂ¦ .","['DET', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'PUNCT', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT']",academic,"0000000000000100101000101110000000001
001010100000000000000000000000000000000000000000000000000000000000000000000000","0000000000000100100000101110000000001
001010000000000000000000000000000000000000000000000000000000000000000000000000"
