sentence,pos_seq,genre,preds,true
"He said that the most important thing in the world , I mean our world , is to live la vraie vie .","['PRON', 'VERB', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",fiction,00110100110100100000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I believed I was the first anthropologist in France to understand what this means .,"['PRON', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PART', 'VERB', 'NOUN', 'DET', 'VERB', 'PUNCT']",fiction,10001110100010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But at least I was not trying to stand completely outside this life with my little notebook .,"['CCONJ', 'ADP', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",fiction,00001010001101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I ca n't leave this district with one man hanged and another killed and somehow because of me .,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'VERB', 'CCONJ', 'DET', 'VERB', 'CCONJ', 'ADV', 'ADP', 'ADP', 'PRON', 'PUNCT']",fiction,11011010110010110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"For example , lack of discipline in the home , genetic defects , poverty , mixing with the Ã¢ÂÂ wrong sort have all been proposed as causes of criminality .","['ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADV', 'VERB', 'DET', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,10100101110110111101111100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"While such notions may all contains some elements of truth , they are by no means complete explanations of criminal behaviour .","['ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,00011001000110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
This chapter will examine a range of theories which attempt to explain such behaviour .,"['DET', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",academic,00100001010110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Although the major theoretical explanations are covered in the numerous introductions to the sociology of crime and deviance and to sociology generally , some review of these theories is necessary before embarking upon an examination of specific , substantive examples of criminal behaviour .","['ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,"0111111111011000000100000110100100010
110101000000000000000000000000000000000000000000000000000000000000000000000000","0000001100110000000100000000000110000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"As this is not a book on criminological theories , what follows will be a brief overview of a wide range of theories and explanations .","['ADP', 'DET', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",academic,"0000001011000000010110111000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100001000010001000110000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"It would be naive to expect to uncover any ultimate explanation or basic cause for criminal behaviour , given the extensive and diverse behaviour that is encompassed by the term crime .","['PRON', 'VERB', 'VERB', 'ADJ', 'PART', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",academic,00000001000010000100100011010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Perhaps this was because of their poor living conditions which would raise the question of why they were in poor housing .,"['ADV', 'DET', 'VERB', 'ADP', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,11000001000011110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000010000100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Clearly , we are getting further and further away from the causes of delinquent behaviour , and it is perhaps wisest to think in terms of causal processes when looking at criminal behaviour .","['ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADJ', 'CCONJ', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,00010010101010010110000100000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001101110000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .","['ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,10111000110011100001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000001011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Thus , we will look initially at biological and psychological theories .","['ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADV', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,10010010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .,"['PROPN', 'PUNCT', 'CCONJ', 'ADJ', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,00101110110101100000100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001100000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The individual criminal is born so ; and this is usually put down to Ã¢ÂÂ faulty chromosome patterns , or , more vaguely , to Ã¢ÂÂ hereditary traits .","['DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADV', 'PUNCT', 'CCONJ', 'DET', 'VERB', 'ADV', 'VERB', 'PART', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PUNCT', 'ADV', 'ADV', 'PUNCT', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,01000010111001010001111110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100111000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .","['ADP', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",academic,"1000000100101001000100000000010110101
001001010000000000000000000000000000000000000000000000000000000000000000000000","1000000000000010000000000000000100000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
In the medical faculty at the University of Rome there is a gallery of portraits of splendidly ugly delinquents who were used to illustrate Lombroso 's theory .,"['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'PROPN', 'PART', 'NOUN', 'PUNCT']",academic,"1101000001000100100000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
To use his own language :,"['PART', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,"1000100000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦","['ADV', 'VERB', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PROPN']",academic,"1000110100001101011000100100010011101
001101111000111100000111100100000000000000000000000000000000000000000000000000","0000000000000010100000000010101011001
000000001000000000000000000000000000000000000000000000000000000000000000000000"
These explanations see the delinquent individual as inherently more prone to criminal behaviour than the non-delinquent .,"['DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADV', 'ADV', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",academic,01011100101001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Lombroso 's work , for example , was based on his examination of people in prison in Italy .","['PROPN', 'PART', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",academic,00101010010010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"This would , necessarily , ignore the fact that many criminals do not go to prison , and that , perhaps , people in prison are not always criminal .","['DET', 'VERB', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'PUNCT', 'ADV', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'PUNCT']",academic,00001000110100000110010111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .","['ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'PROPN', 'PUNCT']",academic,"1010110010100101000011101010110101000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100000101000000000000000000101100000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .","['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,"1011100001011001101101100111010000010
101010100111000000000000000000000000000000000000000000000000000000000000000000","1000000001010000001000000010000000000
000000000100000000000000000000000000000000000000000000000000000000000000000000"
"However , the fact that the study was restricted to institutionalised delinquents limits the validity of the association between body build and crime and delinquency .","['ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'VERB', 'NOUN', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",academic,00101110110001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It may be that tougher-looking delinquents are more liable to be put away than fragile looking ones .,"['PRON', 'VERB', 'VERB', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'VERB', 'ADV', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,01000011000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000010110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Furthermore , it has been found that the association between delinquency on the one hand and height , weight and physique on the other is greatly reduced once social , background factors are taken into account .","['ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NUM', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT']",academic,"0011111101001001000000101110100100101
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000010011010010000001010010001001110
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .","['ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",academic,"0010001100010011000100001010100011110
000000000000000000000000000000000000000000000000000000000000000000000000000000","0001000000000000000000001000000010100
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"With regard to the links between criminal behaviour and inherited characteristics , there have been a number of theoretical explanations suggesting an association between criminality and particular personality characteristics .","['ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",academic,"1011110000101100001111100000100000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000110001000000000010110000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"An example of this more sophisticated biological approach is the work of Hans Eysenck , who has argued in a series of studies , that there is a link between genetically based personality characteristics and criminal behaviour .","['DET', 'NOUN', 'ADP', 'DET', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,"0001100111110010101010100010111001000
100000000000000000000000000000000000000000000000000000000000000000000000000000","0001010100000000001000000000110000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
He maintains that there is a link between characteristics such as extroversion and criminal behaviour .,"['PRON', 'VERB', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,00110001110000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"An individual 's degree of extroversion or introversion is inherited , determined by his or her genetic make-up .","['DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,00011100101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000010100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The link with crime found by Eysenck was that when prisoners were tested for extroversion , more extroverts were found than in the general population .","['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'VERB', 'ADP', 'ADV', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",academic,01001110100001001001110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01101000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Eysenck then argues that extroversion is the inherited basis of criminal behaviour .,"['PROPN', 'ADV', 'VERB', 'ADP', 'NOUN', 'VERB', 'DET', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,10110100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Extroverts take longer to learn the rules of society , they are more likely to break them , and thus more likely become convicted criminals .","['NOUN', 'VERB', 'ADV', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'PRON', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'ADV', 'VERB', 'VERB', 'NOUN', 'PUNCT']",academic,"0100001011111001110010100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100001000000001100000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"As with Lombroso 's work and the Gluecks ' study discussed above , by starting with institutionalised criminals , it is assumed that all prisoners are criminals and that most criminals do , in fact , go to prison .","['ADP', 'ADP', 'PROPN', 'PART', 'NOUN', 'CCONJ', 'DET', 'PROPN', 'PART', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'PUNCT']",academic,"0100101001010100111111010100100100010
001000000000000000000000000000000000000000000000000000000000000000000000000000","0100000000010001000001000000000001000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
The people who get caught and imprisoned may not be a representative picture of all criminals .,"['DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'CCONJ', 'VERB', 'VERB', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",academic,00011010000011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,"['DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PART', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,01101100100000101100000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010010110100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"While some genetic influence can not be ruled out , just what is inherited remains very unclear .","['ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'PART', 'PUNCT', 'ADV', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'ADJ', 'PUNCT']",academic,00001001101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
These theories share certain similarities with biological explanations .,"['DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,11100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They stress the link between criminal behaviour and specific personality traits or characteristics .,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",academic,01001010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Psychological theories , however , see these characteristics as a result of unusual or abnormal experiences , rather than as inherited .","['ADJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'ADV', 'VERB', 'PUNCT']",academic,10110011001001110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000110000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Thus , as with biological theories , crime is seen as pathological ( a disease ) , as something to be looked at from the medical point of view .","['ADV', 'PUNCT', 'ADP', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'PART', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,11010100110100101010001001101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000010000000000011100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"However , psychological causes are seen as treatable , whereas biological causes mark the individual for life .","['ADV', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,00111101000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In those cases there is no possible treatment , one is born a criminal .","['ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",academic,11011000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
