verbs,sentences,preds,true
smooth,"Noting that the market remains wary of the central banks , Jack Kessler , head of New York foreign - exchange operations for Chase Manhattan Bank , said : '' The key question is : Have the central banks been in to push the dollar down or smooth trading out ? '","0000000000000000000000000000000000000
00000000001000000000000000000000000000000000","0000000000000000000000000000000000000
00000000001000000000000000000000000000000000"
smooth,"Even if the return to seasonals helps smooth month - to - month carry - overs from numbers that slipped through the cracks or were in error , there are still plenty of other items to complicate the trade series ","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
smooth,"Some traders said that the West German central bank was divesting itself of some of its U.S. government securities as a means of reducing its foreign reserves , swollen by more than two years of periodic interventions to smooth out the dollar 's decline ","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
smooth,Dealers reported that the Bank of England intervened to smooth the pound 's rise as it hit an intraday high of $ 1.8850 ,0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
smooth,What many French voters hope is that they will be electing a moderate president whose wilder tendencies have been smoothed by two uncomfortable years of rubbing shoulders with Mr. Chirac and the free market ,0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
smooth,In Popular Front Hollywood it smoothed one 's career to evince a diffuse '' progressivism . ',0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
smooth,"One option being considered : Hire a clinic doctor as the company 's medical director in Wenatchee , partly to smooth relations ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
smooth,"And at Mellon Bank Corp . , a followership workshop helped smooth a major restructuring in the corporate banking department ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
smooth,"Though all the rough spots have n't been smoothed yet , the city 's already had sufficient success to serve as a model for Liverpool , Newcastle and those other northerners rich in little but the past ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
smooth,"Vice Chairman William J. McDonough , a former State Department official and now the peacekeeper between First Chicago 's two executive camps , smooths it all over this way : '' A traumatic decision in 1986 became a no - brainer in 1987 . '","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
step,"Olivetti , the Italian electronics concern , stepped in and rescued the company by acquiring 79 % of the stock ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
step,Who will now step into this maw is a question the company does n't have much time to puzzle over ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
step,We told you the truth and we stepped up to those issues . ',0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
step,West Point - Pepperell Inc. stepped up its attack on suitor William Farley with a lawsuit that seeks to block him from taking over the company ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
step,"The management group backed by Reliance is led by J. Livingston Kosberg , the company 's former chairman , who stepped down this week to concentrate on the proposed recapitalization ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
step,PS of New Hampshire stepped in after efforts by others to negotiate an agreement with MMWEC failed ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,Mr. Kessler said : '' The market was so nervous and so short dollars that a panic set in and everybody started stepping over each other to buy their dollars back . ',"0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
step,"Since Judge Feinberg was in office when the change was made , he was not covered by the restriction and could have remained chief judge until he reached age 70 , when chief judges are required to step down ","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000"
step,"Last month , Judge Aguilar rejected a request by attorneys for Apple that he step aside because of his Hewlett - Packard connection ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
step,The Democratic contender will step up attacks on Bush 's proposal to cut capital - gains taxes ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"My mission is to save the country , to establish a durable , irreversible democracy and to step down . '",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
step,'' Compaq has stepped into the market and is arguably the leader in performance and functions for the price ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Francis Bouygues plans to step down tomorrow as chairman of the television station TF1 but will remain at the helm of Bouygues S.A . , the construction company he founded that controls the station , sources said ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"He also refused both domestic and U.S. calls to step aside for a compromise plebiscite candidate , who might have benefited from Chile 's economic boom while escaping the stigma of the Pinochet regime 's appalling humanrights record ","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
step,All the publicity caused the canine officer who had overlooked the dynamite to step forward ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
step,"And as the DeRance account 's losses mounted , he stepped up the pace of his trading ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
step,The stock has risen more than 17 % in less than two weeks on stepped up volume ,0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
step,Israel 's army has stepped up training for poison - gas attacks ; troops now carry antidotes and gas masks that can be fitted with prescription lenses ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"On Wednesday , the Central Bank of the Philippines stepped into the foreign exchange market to sell $ 500 , 000 for pesos , pushing the dollar down to 21.293 pesos ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
step,"'' People who are willing to step into the marketplace are really looking for an extra special premium , '' he said ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
step,"To help make room , two members representing Newmont would step down ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
step,"'' We ' ve got a party here that 's prepared to withdraw , to step down , '' says Andrej Novak , a Slovene journalist and publisher ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
step,The Bank Board has been running Bell since it stepped in to take over the insolvent thrift in July 1985 ,0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
step,"It is to correct for such gaps in market operations -LRB- or '' externalities , '' as economists call them -RRB- that governments have a responsibility to step in and lend a helping hand ",0000000000000000000000000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000001000000000000000000000000000000000000000000000000000000
step,"Another area is management succession , which is looming large at GM . Vice Chairman Donald J. Atwood , who oversees GM 's high - tech subsidiaries , retires next year , and Chairman Smith is scheduled to step down in July 1990 ","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
step,"In Washington , former Treasury Secretary James A. Baker and former Federal Reserve Board Chairman Paul A. Volcker , architects of the present flagging international debt strategy , have both stepped down ","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
step,"The Nasdaq Composite Index slumped to a 2 1 2-month low of 374.07 , down 4.88 , in quiet trading that underscored the simple problem of over - the - counter stock market : no one 's stepping up to the counter ","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000"
step,"Mr. Smith , 44 years old , succeeds Gary W. Rhodes , 40 , who has stepped down to chief financial officer for '' purely personal and family reasons , '' according to the company ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
step,But concern about inflation stepped up Friday when the Labor Department announced that employment increased strongly in July and that hourly earnings rose at a 6 % annual pace ,"0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"After making several major acquisitions , including American Motors Corp . , in 1986 and 1987 , Chrysler has spent this year trying to integrate those operations with its existing ones , and stepping up spending on technology to develop new products ","0000000000000000000000000000000001000
00000000000000000000000000000000000000000000","0000000000000000000000000000000001000
00000000000000000000000000000000000000000000"
step,"Thrift liquidations may be stepped up through payouts to depositors , Bank Board Chairman Danny Wall said ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,Amstrad is one of the last major personal - computer makers to sign such an accord with IBM . IBM has stepped up efforts to enforce its patent rights since launching its new line of PS 2 models in April 1987 ,"0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
step,"While the answer is n't clear , it is clear that Mr. Cristiani , who has headed Arena since Mr. D'Aubuisson stepped aside for him in 1986 , has altered the tone of its campaigning ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
step,"The Bundesbank stepped in when the dollar was trading around 1.8440 marks , which was up from its levels late Friday , and continued selling dollars throughout the morning , dealers said ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Deluxe balked and a competitor stepped in to accept the contract , startling investors ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
step,Many are expected to step down to make way for a new generation of leaders more sensitive to public opinion in Taiwan ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"At the time the investors stepped in , Atlantic National Bank of Florida was in foreclosure proceedings , and a court had ruled that Rep. Chappell and his partner , William W. Austin , were personally obligated to repay about $ 172 , 000 , according to an attorney for the bank ","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,Byrd is expected to take the post next year when he steps down as Senate leader ,"0000000000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Moreover , the latest resignations are bound to boost continuing efforts by White House intimates , Republican Party officials , aides to Vice President George Bush and others trying to convince President Reagan that Mr. Meese has become a major political liability and should step down ","0000000000000000000000000000000000000
00000001000000000000000000000000000000000000","0000000000000000000000000000000000000
00000001000000000000000000000000000000000000"
step,"Traders said foreign investors were active sellers Wednesday , while domestic market operators were stepping in and out of the market following the action from overseas ","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
step,"The suit , filed against the unions representing pilots and machinists , stepped up the war over Eastern 's labor costs that has raged through the company , the Congress and the courts for more than a year ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
step,"The date would give two breweries , which now produce beer for export only , time to step up production , the bill said ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
step,"The KGB , he says , stepped in on his behalf , but all it could offer was an apartment , where he now lives , in a defense ministry complex ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Mr. Liedtke , Pennzoil 's founder , stepped down as chief executive at the meeting ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
step,"But others -- including Pennsylvania 's two senators , Republicans Arlen Specter and John Heinz , Rep. Joseph McDade -LRB- R . , Pa. -RRB- and Rep. John Murtha -LRB- D . , Pa. -RRB- -- stepped in ","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000"
step,"It also is likely to lead to an escalation in the clash between the church and the state , which has been raging since last month when several churches , including the Roman Catholic Church , stepped up their criticism of apartheid ","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000"
step,So lawmakers themselves are stepping into the void and drafting new aid packages ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"After a week of quiet climbing , Sears stepped in and Western Auto leapt 8 5 8 to 18 5 8 ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
step,"Up stepped Cabbage Patch Kids , the industry 's biggest hit ever ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"By joining the hostile bid , Shearson stepped over the line investment banks have long considered but rarely , if ever , crossed ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
step,"The nation 's two major opposition leaders , Kim Dae Jung and Kim Young Sam , stepped up their challenge to Mr. Roh Friday by announcing their intention to form a united party ",0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
step,A Campeau spokeswoman said First Boston stepped in with bridge financing at the last moment yesterday because Security Pacific has n't completed reviewing details of Campeau 's latest offer ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
step,He and others also figure Midwesterners are more likely than other citizens to step up and buy houses and durables if the manufacturing trend holds ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
step,"Mr. Dill , 48 years old , succeeds Donald K. Thostenson , 53 , who stepped down for health reasons ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
step,"Its chairman , Bruce Judge , stepped down as chief executive of Ariadne in favor of Mr. Cafiero ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
step,"But when Sun became larger and '' decision making slowed , '' Mr. Khosla recalled , he stepped back from day - to - day management ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
step,"If a lot of order - takers are drumming their fingers , the hostess can step up her spiel or drop the price ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
step,"By taking full control of AEG , Daimler can step up implementation of its strategy of integrating AEG 's electronics business into its automotive and technology lines and reducing AEG 's former emphasis in consumer appliances ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
step,"And everywhere Mr. Bush traveled last week , reporters demanded to know if the vice president believes Attorney General Edwin Meese should step down ","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
step,"Mr. Owen , who has been with the company since it was awarded to him and others in a court battle in 1976 , said he is stepping down because '' I ' ve got a number of other projects I want to work on , and I ' m getting married ","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
step,"Gillette Co. stepped up its attack on Coniston Partners , a New York investment group seeking four seats on Gillette 's board , saying Coniston acts on behalf of '' a web of as yet unidentified and undisclosed investors , '' including foreigners ","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Southdown Inc . , stepping up its efforts to take over Moore McCormack Resources Inc . , said it began soliciting consents to have Moore McCormack cancel its poison pill ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,He rejects the suggestion that Gen. Noriega might have to step down ,"0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
step,"As previously reported , First RepublicBank Dallas had an unusually steep $ 600 million drop in average deposits one week last month after a rating service downgraded its deposit quality and reports that federal regulators stepped up scrutiny of the ailing banking concern ","0000000000000000000000000000000000010
00000000000000000000000000000000000000000000","0000000000000000000000000000000000010
00000000000000000000000000000000000000000000"
step,"On Oct. 20 , when the financial system was on the brink of a standstill because of potential defaults , the Federal Reserve stepped in to nip the crisis in the bud ",0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
step,"'' Meese 's pudgy shape and face give him no advantage at all , '' but '' Baker looks like someone who has just stepped out of Gentlemen 's Quarterly . '",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000001000000000000000000000000000000000000000000000000000000000
step,"FIAT S.P.A . , the Italian auto maker , said it agreed to step up its collaboration with CIA . TELEFONICA NACIONAL DE ESPANA S.A. of Spain in the manufacturing of telecommunications equipment ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
step,"Black & Decker Corp. stepped up pressure on American Standard Inc . , indicating that it might further sweeten its $ 65-a - share bid if financial information supports a higher figure ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"'' There is a weak - minded view that competitors have a moral obligation to step back '' and allow an official sponsor to reap all the benefits from a special event , says Jerry Welsh , former vice president for marketing at E.F. Hutton Group Inc . , who claims to have coined the phrase '' ambush marketing . '","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
step,But Philips said it would step up efforts to restructure its medical division so that it could be competitive on its own ,"0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,The Reagan administration is pushing for Noriega to step down and permit free elections ,"0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Generale de Belgique 's president , Rene Lamy , conceded that he could be forced to resign as a result of the demands that would be made by the new shareholders , but said he would step down willingly if it would ensure that the company would remain in Belgian hands ","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000"
step,It 's not that Mr. Ferri is n't trying to step aside ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
step,"Eastern Airlines Inc. is stepping up its marketing war in the busy , competitive Northeast shuttle - service market , offering discounts of as much as 30 % for passengers buying tickets in bulk ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"But in recent weeks , it has stepped up criticism of the Aquino government and attracted a cross - section of old - time politicians ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
step,"When he steps into BG 's shoes on Saturday , it will be in a Carnegie Hall vastly different from the one Mr. Goodman first scaled in 1938 ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
step,Both the government and private industry have stepped up efforts to recruit back to Korea scientists who were trained and then stayed abroad ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
step,That group maintains Forstmann Little had agreed to step aside if it did n't join in the management - Shearson bid ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
step,"Two former TWA executives are also said to be interested in making an offer for TWA . Mr. Corr , who will step down as president at the end of the month , has in the past sought financial backing for such an offer ","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
step,The central banks may have to step up their efforts to support the dollar if new U.S. employment figures disappoint strongly bearish players this week ,"0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Tyson Foods Inc. stepped up its pursuit of Holly Farms Corp . , launching a hostile $ 52-a - share tender offer to acquire the chicken producer for about $ 941 million ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
step,Judge Pollack 's refusal to step aside voluntarily sets the stage for a new round of legal battles between defense attorneys and the judge ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
step,"The candidates will step up and swing at the fast ones , pitchouts and curves tossed by Ann Compton of ABC News , Andrea Mitchell of NBC News and Margaret Warner of Newsweek ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"International Business Machines Corp . , Siemens AG , and Bell Atlantic Corp. have stepped up their cooperative drive for a slice of the emerging European market for computerized telephone services ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
step,"Like Mr. Bush , Mr. Dukakis wants to step up the use of '' clean '' natural gas by eliminating legal and regulatory barriers that block big gas users from bargaining directly with producers ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"But the World Bank effectively is stepping into the breach left by a recalcitrant IMF . Ironically , in an apparent attempt to challenge the U.S .- dominated international debt strategy , Mr. Camdessus -- who usually takes a soft line toward heavily indebted countries -- seems to have put the squabble with the U.S. before Argentina 's interests ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,The four anchors '' are stepping over one another ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
step,I was about to step forth on a dare from my editor when a spaced - out blonde weaved out of the crowd ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Mr. Questrom 's appointment comes two months after he stepped down as vice chairman of Federated Department Stores , following its takeover by Campeau Corp. Acclaimed by analysts , Mr. Questrom is lauded for the revival of two ailing Federated divisions : Rich 's Department Stores in Atlanta and Bullock 's Bullock 's Wilshire in Los Angeles ","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"In Tokyo , prices were lower in moderate trading as investors stepped aside before the release of U.S. trade figures and after an early buying spree concentrated in electricals ","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Such checks are bound to step up -- in the North Sea and elsewhere , industry officials said ","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Ansaldo , which until last year got about 20 % of its sales from building nuclear power plants , is trying to step up its role in transportation following Italy 's ban last year on further nuclear plant construction ","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
step,"'' If we do n't settle our disputes soon , '' he warns , '' the foreign companies may step in and dominate . '","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
step,Government investigators said they are stepping up efforts to gain the cooperation of numerous figures in the Pentagon bribery - and - fraud scandal and hope to obtain the assistance of dozens of key witnesses within two months ,"0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"While many analysts debate how last October 's stock market crash compares with the 1929 debacle , Martin J. Pring is stepping further back in time -- to Black Friday , 1869 ","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
step,"He confirmed that the U.S. is negotiating to persuade Noriega to step down , but refused to confirm he has approved a deal involving the dropping of U.S. drug charges ","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
step,"President Reagan stepped up the volume of this chorus this year by attacking such purportedly porky projects as a $ 900 , 000 catfish aquaculture facility in Stutgart , Ark . ; a $ 2.4 million grant for the '' tailored clothing industry , '' and a $ 5 million gondola transportation system at an Idaho resort area ","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Many insurers , including Cigna Corp . , Metropolitan Life Insurance Co . , and Prudential Insurance Co. of America , are stepping up pressure on companies to shed the traditional free - choice indemnity plans that reimburse employees for most of their medical costs while giving them total control over selecting a doctor ","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
step,The Duracell sale seems certain to step up pressure on management to sustain recent improvements in profit performance ,"0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,"Publications , which always have had the option of using private instead of second - class delivery , are now stepping up their own alternative delivery plans ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
stick,We 're stuck with stagnant real income and competitiveness problems in international markets unless productivity improves . ',0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Mississippi 's penchant for sticking with a senator , once elected , magnifies the importance of this campaign ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"But rock - bottom discounters who stick to that philosophy limit themselves , he says , because '' We 'll always be a niche player for a certain type of client ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"The Nasdaq composite index , stuck in a narrow range since the beginning of September , slipped 0.28 to 384.20 ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Instead of playing the distance runners ' dreary game of sticking with the pack until the last lap or two , he ran off by himself early and dared the boys to catch him ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
stick,"David Seiders , chief economist for the National Association of Home Builders , is sticking to his forecast of mortgage rates of between 11 % and 11.5 % by year end ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
stick,"The Agriculture Department stuck by last month 's estimates of drought damage to 1988 crop yields , predicting once again a 37 % plunge in the nation 's corn harvest and a 23 % drop in soybean production ","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,Yesterday 's bond and yen sell - off in Japan occurred after central bank officials told local reporters the bank was sticking to that position ,"0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
stick,"'' To me there is absolutely no fun being stuck within the same four walls every day , '' she says ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
