verbs,sentences,preds,true
flow,So it should n't come as a big surprise that the world 's art is now flowing to Japan ,0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"Instead , improved earnings flowed in large part from last year 's decision to reintroduce a five - stick , 25-cent pack of sugared gum ",0000000000100000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"'' It 's capital that would otherwise not flow into the industry , '' says Charter One 's Mr. Koch , who also is head of the National Council of Savings Institutions ",0000100011000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"In February , money flowed out of stock funds for the first time since October ",0000000011000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,Lawsuits and lawsuit - threats are flying ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"Japan has long fended off accusations that Japanese companies use U.S. and European technologies without permission to grab a market lead , most recently in semiconductors ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"Riney grabbed headlines late last year when it resigned as the advertising agency for Modesto , Calif .- based E . & J. Gallo Winery , after a brush with the Gallos ",0000010000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"Yamaha is grabbing for prestige more than sales -- Steinway makes 6 , 000 pianos a year , compared with Yamaha 's nearly 200 , 000 ",0010000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grasp,"As a Journal editorial writer in the 1970s , he was among the first to grasp the essentials of supply side economics ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grasp,Some executives never seem to grasp this precept ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"'' But it would be unusual for the appeals court to kick him out , since all the judges have to live with each other . '",0000001000010000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,Gov. Roemer 's first effort to kill 125 panels outright died in the legislature earlier this year ,0000000001000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"People with AIDS , however , should understand that the forces arrayed to kill any proposal to suspend Kefauver are formidable ",0000000010000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"According to the presidential task force 's report , some of the stock market 's worst drops on Oct. 19 came after program trading was effectively knocked out of commission by a huge order backlog ",0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Mr. Hopfield , known mainly for his work on neural networks , believes that electronically controllable polymers may lend themselves to the complicated wiring of neural networks ",0000010000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,Although underwriters typically attempt to have new securities products introduced by borrowers other than themselves -- in order to lend additional credibility to the offering -- Merrill said it wanted to do the borrowing itself ,0000000000000000000100000000000100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,Tokyo is using its overvalued yen to press for big state projects -- which lend themselves to large business contracts ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,Mr. Genscher and his Free Democratic Party have lent support to such efforts by pursuing a detentist line ,0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Although foreign exchange traders had been awaiting Mr. Greenspan 's testimony in the hope it would lend the currency market some long - sought direction , most said his statements had a neutral impact ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,This does n't mean some situations wo n't lend themselves to symbols ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Donald Ogilvie , executive vice president of the American Bankers Association , hailed the Senate vote and said that it would lend '' momentum '' to advocates of similar legislation in the House ",0000000000000001001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,"Pounds have melted off , she says , during the months of one - night stands ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,"And as it does , the importance of the '' farm issue '' in next month 's Iowa caucuses is melting away like snow in a January thaw ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"It missed some opportunities , for example , because it had n't made sure AT & T 's salesmen received incentives for pushing its products ",0000010000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,These are only a handful of the missed opportunities for a campaign that only 90 days ago showed enormous promise ,0000000001001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Meanwhile , prices in parts of the North that missed the boom might start rising ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"He has been wrong on interest rates recently , again because he missed the full impact of the declining dollar , and he concedes that bond prices could fall temporarily ",0000000100000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"So far , the central bank has missed almost every government monetary target for the first half by a wide margin ",0000000010000100000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"If only employees would learn to '' prioritize and organize , '' corporate executives often argue , then tardy reports , missed deadlines and frantic late nights would disappear ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"The point of view of the economist here misses the essential by being too technical , namely that the values associated with a free - market economy can be destroyed by the tax system ",0000000010000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,This little romp does n't miss a cliche ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,Non - U.S. companies that do n't respond to the need for more substantive and timely information will miss the opportunity to attract U.S. investment ,0000110000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"First City Bancorp . apparently missed its debt - redemption goal yesterday , setting off a scramble to complete its $ 1.5 billion bailout today ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Mr. Grauer added , '' The commission totally missed the point ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"In '' As Session Ends , Democrats Can Brag a Little , but They Dropped a Big One '' -LRB- back page , Dec. 18 -RRB- , you missed the biggest accomplishment of the congressional Democrats ",0000000000000010000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"If McDonnell Douglas ca n't land those orders this year , it risks losing its temporary lead over Boeing and missing out on perhaps hundreds of midrange aircraft orders in the long run ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,'' Some analysts felt that many if anything during the ' 60s and ' 70s were overcapitalized and missed out on some business opportunities for not being as aggressive as they should have been ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pass,"Surely , before not too many years have passed , such passages will be read into the record of a congressional committee with utter incredulity all around ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,Next to it the firm planted a sign : '' Little things like this will never come between us . ',0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"Administration officials said data collected by the U.S . , Japan , and Bahrain has confirmed South Korean charges that two North Korean agents planted a bomb that killed 115 people aboard a KAL jet last November ",0000000000000000100100000001100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,The State Department cited '' compelling '' evidence of North Korean complicity after a confessed North Korean agent said on South Korean television that she planted the bombs ,0000000000000010000010010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,Tyson Foods said that despite Holly Farms ' rejection it was plowing ahead with its offer ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Over - the - counter stocks began November in the same funk in which they plowed through October , as OTC indexes slipped slightly on low volume ",0000000000000000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,TNT also says it will plow a hefty 80 % of its revenue back into programming -- some $ 250 million over its first three years ,0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,Countless marginal players -- individuals who plowed their money into foreign mutual funds and new institutional entrants seeking a quick killing overseas -- have disappeared ,0000000001001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"That was because in Brandon , Fla . , during the waning hours of Aug. 1 , the ' 84 Olympic silver medalist 's sports car plowed into a group of 30 teens ",0000000000000000000000000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,Among those currently plowing millions into non - U.S. investments are the San Francisco City and County Employees Retirement System and state funds in Oregon and Colorado ,0000010000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"As the two paddled along , a fast - moving motorized water scooter driven by a six - year - old boy plowed into them , killing Mrs. Simpson ",0000100000000000001000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Officials may shut others as they plow through 4 , 000 remaining applications to do business ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"The profit has been plowed back into the bank , which has pursued its mission -- to rebuild a decaying neighborhood -- with a singular focus ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"'' Americans regard as safe something you could plow into a wall without hurting yourself , '' he said ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"'' And available funds are being plowed into mortar , brick and tar , '' says chief of research David Swenson ",0001000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"When Chief Gates plowed into the front room , which also served as a play area , the only people inside were two women and three small children , two of whom were eating ice cream ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,The expansion is further evidence of Quantum 's intent to plow resources into its basic chemical operations now that it has made its exit from the wine and spirits business ,0000000000001000001000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Much of Mr. Jackson 's money is being plowed back into a direct - mail program , which reportedly is growing rapidly ",1000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Though the company 's cash flow looks healthy on paper , one analyst said , much of it has to be plowed back into operations ",0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"The Air Florida pilots cursed for posterity on the cockpit recorder , decided to take off even though they knew the wings of the plane were dangerously icy , and plowed their plane into a bridge ",0000010000000000000000000000000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Early last month , U.S. investors such as Rockefeller Foundation and Equitable Capital Management Corp. plowed $ 225 million into Advent Corp. 's International Network Fund ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"He was tested for drugs after running a stop signal and plowing his freight train into a passenger train , killing 16 people ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"It knocked her down , ran over her leg and plowed into some parked cars , hurtling her six - week - old son off the front seat ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,But the $ 40 billion of accumulated losses at insolvent S & Ls would plow under both funds ,0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Early last month , U.S. investors such as Rockefeller Foundation and Equitable Capital Management Corp. plowed $ 225 million into Advent Corp. 's International Network Fund ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Cray plows more than 15 % of its revenues back into R & D , a very high percentage even for high - tech companies ",0000000000100000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"He was tested for drugs after running a stop signal and plowing his freight train into a passenger train , killing 16 people ",0001000000000001000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Among those eliminated are stocks that do n't pay dividends , which include some fast - growing concerns that are plowing all available money into expansion ",0000011000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"He frets that industry 's failure to plow profits back into new capacity will constrain exports , considered by many economists as the brightest hope for maintaining U.S. growth , even if consumer spending weakens ",0010000000100000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"Every day his troops gather under the green , red and black banner of black nationalism and pour out a stream of racial abuse ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,Oil prices continued to fall yesterday in trading torn by rumors and growing evidence that Saudi Arabian crude is pouring into the market ,0000000000000010000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"In this nervous , jumpy world economic reality matters less than the rumors and out - of - context scraps of information that pour into the trading rooms ",0000000000000000000000101000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"Still , calls continue to pour in on Dr. Lapin 's 800-NO - BLOOD hotline ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"In buying CIT , Manufacturers repeated some of its missteps of its Third World and other lending , adopting a modish banking strategy and pouring proportionately more resources into it than competitors did ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"Among other things , that would free up more of Moscow 's resources to be poured into the continuing expansion of the Soviet Pacific fleet and military facilities like Da Nang and Cam Ranh Bay ",0000100000000001100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"I leave her there , pouring out her words into the darkness . '",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"As clients pour into the issues , prices jump ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pour,"At the same time , revenues from merchant banking poured in ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,A group of history buffs in this border city is intent on seeing that Pancho Villa rests in peace rather than in pieces ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,But the resolution probably rests more on politics than on flying skill and commercial expertise ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,"For Drexel Burnham Lambert Inc . , the old - fashioned tombstone advertisement is going to rest in peace ",0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"'' Such a big piece of the total company is riding on that pony , '' he says ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Heating - oil futures , currently experiencing little demand because of a strike in New York harbor , had been riding high early in the heating season ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Never mind that , with the weight of America 's expectations riding on his mere four years ' pro experience , he made crucial errors in the big game last year ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Some police forces , for example , have stepped up use of a 20-year - old system called Vascar -LRB- Vehicle and Speed Computed and Recorded -RRB- ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Iowa farmers were just as demanding as candidates approached that state 's contest 10 weeks ago , but those voters were stepping out of a portrait of American Gothic ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,A senior Afghan official said President Najibullah would n't step down to satisfy rebel conditions for joining the government as part of a year - old national reconciliation initiative ,0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"With the pace of the campaign now heating up , the two leaders will be stepping up their appearances : At least four more debates are scheduled between now and March ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,You 're stuck with it ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"As usual , consumers will be stuck with the tab : higher prices and less choice ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,Omnicom 's Tracy - Locke unit in Texas recently struck a deal to buy back 20 % of its stock from the parent ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"One is particularly struck by the austere but strongly felt eroticism of many of these works , and by the extraordinary poetry with which Poussin imbues the timeless themes of love and death ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"The fast - paced , slapstick nature of the commercials for Goodyear 's automotive service centers contrasts sharply with previous campaigns that subtly stressed the safety of Goodyear tires while also striking an emotional chord with viewers ",0000000000100000000001000000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"The merits of that defense are to be argued today in Delaware Chancery Court , the same court that earlier this week struck down Interco Inc. 's poison pill ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"'' Activity will pick up a little bit more once investors become a little bit more confident that we ' ve struck a trading range bottom , which I believe we have done . '",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,It struck down the comptroller 's conclusion that the Bank Holding Company Act did n't apply ,0100000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"In the end , Mr. Dukakis 's cool reserve may strike some voters as a kind of necessary political toughness or as a liability for such high office ",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"Grosz and Ceausescu paper over their differences , the U.S. and Romania patching up their trade dispute , or Bucharest succeeding , as Budapest has , in striking a commercial bargain with the European Community ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"The federal judge , while backing the pill last week , has left open the possibility he might strike it down at a later date under different conditions ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,Campeau said it plans to sue to strike down the agreement to pay $ 45 million to Macy ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"Workers at General Motors Corp. 's truck assembly complex in Pontiac , Mich . , are threatening to strike for the second time in less than a year ",0000000000000000000100000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,It was Jack Germond and Jules Witcover who divined his '' thunderstorm strategy '' -- he keeps wandering around waiting for lightning to strike ,0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,He said that parties looking to strike joint venture arrangements with Texaco '' want to know who they 're going to be dealing with in the future . ',0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"Many American firms are stumbling badly , and most of their problems appear to stem from their mistaken assumption that what works at home will work in Britain ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,Knight - Ridder stumbled in one past push into information services ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"The Geneva talks stumbled on two issues : U.S. insistence that Moscow promise not to arm the Afghan regime after withdrawal and Pakistan 's demand that an interim government be established , including Afghan resistance fighters ",0000000000100000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"It is a world in which everyone plagiarizes , but some prosper while others stumble ",0000000000001010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,A Reichmann official makes clear that Mr. Campeau ca n't afford to stumble ,0000010000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"Mr. Dukakis is generally cast in that role , but he has stumbled badly twice in a row -- in Illinois and now in Michigan ",0000001000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"But this month S & P is trying to take the real estate world by storm , with a marketing campaign targeting 200 , 000 real estate brokers , appraisers and portfolio managers ",0000000000000000000000000000000100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,Also targeted for cuts would be IBM 's payroll and products ,1110000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,The Justice Department matched this effort by forming an Environmental Crimes Unit and by targeting environmental crime as a high priority for FBI investigations ,0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Two more of Sassy magazine 's largest advertisers have been targeted for a letterwriting campaign by Liberty Report , a newspaper published by Rev. Jerry Falwell 's Moral Majority ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"One of the most striking examples of the trend is Gilead Sciences Inc. in Foster City , Calif . , a company devoted exclusively to genetic targeting ",0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Xoma , for example , is targeting T-4 cells to combat certain diseases associated with bone marrow transplants ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,The EPA has targeted hundreds of sites across the country for cleanup of hazardous materials under its Superfund program ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"If so , human cells may also make similar proteins -- potentially confusing immune cells that target foreign stress proteins and inducing them to attack a person 's own cells ",0000000000000001000000001010100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"One reason for success : Proponents targeted only companies held largely by institutions , says John Wilcox of proxy solicitor Georgeson & Co ",0010000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,But critics say too much competition is emerging in the business for the tiny population targeted ,0010000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"There 's also New Media Network , which plans to target videocassette buyers instead of renters ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"In April 1981 , the task force targeted some 30 regulatory changes -- reducing the cost of producing automobiles by more than a billion dollars a year without compromising legitimate regulatory protections ",0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"He says he will work to improve the quality of education black children receive , and that he will target certain black school districts for special support ",0000000010000000100000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,Programs targeted for '' possible privatization '' include some Postal Service operations and the management of minimum - security prisons ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"But to improve its profitability , it recently targeted mid - sized businesses as well ",0000000100000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Thus , Japanese companies would have to fight it out with foreign rivals that are targeting the same niche , including Fokker B.V. of the Netherlands , British Aerospace PLC , MBB and Boeing ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"The number of annual inspections remains unchanged , however , mainly because many more are targeted on the construction industry , where inspections require fewer manhours than they do in manufacturing ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Plastics , an area that Dow has targeted for growth , contributed strongly to the results for the quarter and the year , Dow said ",0000100010000000100001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"And on March 3 , Seven Days , a weekly , will begin distributing 50 , 000 free copies to specially targeted Manhattan residents with a median income of $ 63 , 000 ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Last summer , Mr. Sheehy targeted Farmers , America 's seventh - largest property and casualty insurer , for a possible acquisition ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"It targets a very different crowd from the white - collar clientele of Federal 's '' front - door '' document - delivery business , and the company has had to fine - tune its marketing ",0100000000000000000000000000000100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Union Pacific , for instance , gained 1 3 4 to 64 on speculation that it might be targeted by acquirers who want to obtain the company 's petroleum holdings ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Still , the administration proposal is perceived as part of a broader rethinking about venture capital targeted explicitly at minority businesses ",0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"'' The Japanese have shown a talent for targeting a sector of technology , while U.S. industry plays a game of takeover and restructure , '' Mr. Quigg said ",0000000110000010010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
target,"But to improve its profitability , it recently targeted mid - sized businesses as well ",0000000100000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
