verbs,sentences,preds,true
stick,"'' The resale values in the Southwest are generally below what people paid for their homes , so people without the money do n't see the point in continuing and Pulte is stuck trying to sell in a dead market , '' says Barbara K. Allen , a housing analyst with Prudential - Bache Research ","0000000000000100000000100000000000010
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
stick,"If all OPEC members stick to the rules , Saudi Arabia would be willing to permit its production to slide even though the others are producing up to their quotas -- but only for a short period ",0000100000000000000000000000000001000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
stick,GM also is sticking with its plan to export some Chevrolets to Japan -- a feat made possible partly by a weak dollar ,0001000010000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"In a news conference on their first day in office , the executives said they plan '' to stick closely '' to the strategic direction of Mr. Marous 's predecessor , Douglas D. Danforth , who retired ",0000000000000000001000000000000000001000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
stick,"Change will come slowly , because Japanese society still has a strong tendency to hammer down any nail that sticks up ",0000000000000010000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
stick,"And it 's far from certain that the latest increases on business fares will stick -- already , the airlines have postponed the move for seven days , and some smaller carriers such as Midway Airlines say they wo n't match the increases ","0000001000000010000000001000000000001
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
stick,"Nevertheless , the debacle caused by the RJR buy - out proposal and other megadeals '' may well be the circumstance that galvanizes investors to make covenants stick , '' Mr. Welling says ","0000000000000000010001000001000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
stick,"Mr. Weicker , breakfasting with his third wife , Claudia , at a local diner on Coca - Cola , rice pudding , scrambled eggs and hash browns , says the race is close because Mr. Lieberman has been '' slinging the { expletive deleted } in TV commercials for four months , and some of it started to stick . '","0000000000000000000000000000000000000
00000001000010000000001000000000000000000000","0000000000000000000000000000000000000
00000000000000000000001000000000000000000000"
stick,"Some burn out nearly overnight , leaving someone stuck with lots of unmovable inventory ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,"Unlike Charming Shoppes Inc. or U.S. Shoe Corp. 's Casual Corner stores , for example -- which got stuck with stockrooms of casual sportswear just as its popularity was dying -- Limited maintained tight inventory levels , enabling it to control markdowns ","0000000000000100001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
stick,"Most of them stuck around for Gibson 's blast , too , but that game was close so they had an excuse ","0001010000000100000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,"Although Warner stuck with the original cover in the hardback edition , the paperback cover conveys a much stronger feeling of a thriller about Soviet espionage ; it shows dog tags emblazoned with a hammer and sickle and includes some blurbs calling it '' chilling , compelling . . ","0010000000000000000000000100000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,"A rigorously contrarian approach in switching sectors can boost portfolio performance somewhat , his work shows , but only if the investor has the stomach to stick with it for very long periods ",0000000001000000000000000010010000000000000000000000000000000000000000000000000000,0000000000000000000000000010000000000000000000000000000000000000000000000000000000
stick,The company thinks many smokers will be drawn enough by the decreased tar and decreased offense to non - smokers that they will stick with Premier and learn to like it ,0000000000000000000010010000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
stick,"If the '' draft - dodger '' label had stuck , Sen. Quayle might well have taken Mr. Bush down with him ",0000000001000010000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Next time he should produce his own movie , as he has here , so that if it becomes a blockbuster he is n't stuck with his director 's salary of a paltry million or two ",0000001000000001000010001000000000000000000000000000000000000000000000000000000000,0000000000000000000000001000000000000000000000000000000000000000000000000000000000
stick,"'' Now , we 're sticking with horse - related attractions , '' Mr. Seigenfeld says , noting that Belmont put on a combination rodeo - horse show this month that attracted new customers of all ages ",0000000000000000000000000000001000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Now that Koppers looks ready to give in , with the employee - benefits perhaps a main factor , some of the politicians who stuck their necks out undoubtedly are peeved ",0100000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000001000000000000000000000000000000000000000000000000000000000
stick,"The trick is to focus narrowly on the bonds among guys who have been through hell together and will stick together unto death , without bothering with their attitudes toward the cause for which they are fighting ","0000000000000000000100000000000010000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
stick,"Astrophysicist Fang Lizhi , China 's most outspoken dissident , made a provocative appearance at Beijing University , calling for less Communist Party control and rejecting demands that he stick to science and not delve into social issues ","0000000000000000000100000001010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000"
stick,"Ford , Chrysler and GM are responding with strategies of their own , and all essentially incorporate the same truth : A lot of headaches can be prevented by planning ahead , sticking to decisions and working as a team ","0000000000010000000000000000000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,'' They ' ve stuck to the real nuts and bolts of their business . ',"0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Even if Najibullah ca n't hang onto power , he may now be able to strike a better arrangement for a coalition government with a more compromising Pakistan ",0000010000000001000100000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
strike,"'' A sequester does n't strike me as something that the administration would want to do right before the election , '' he said ",0000010001000001000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve ","0000000000100000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
strike,"Some securities analysts speculated that Pepperell and an ally , NTC Group Inc . , would strike a deal with Odyssey , enabling the three companies to share the spoils without forcing the buy - out price any higher ","0000100000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
strike,"But as we survey a world that is about to commemorate Good Friday , Passover and Easter , we are struck by religion 's large presence in the political affairs of secular life ","0000001000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
strike,"But while Lucky and Campeau have n't struck a deal for Ralph 's , Wall Street investment bankers say Macy may have : The New York retailer is said to have pre - sold Ralph 's to an unidentified leveraged buyout concern for more than $ 1 billion ","0000000100100000000000000000000000000
00000100000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Texaco made the scene with a pair of investment bankers who would later send shock waves of another sort through Wall Street : Bruce Wasserstein and Joseph Perella , who recently shook First Boston Corp. by quitting that firm and striking out on their own ","0000000000000000000000000000001000000
10000001000000000000000000000000000000000000","0000000000000000000000000000000000000
00010000000000000000000000000000000000000000"
strike,It took a year and two trips to the Soviet Union to strike a deal with a literary house ,"0001000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Also , suggestions that the Saudis are intent on rebuilding a once - huge offshore stockpile tended to '' strike some fear in some of the participants in this market , '' said Stephen W. Platt , a Chicagobased analyst for Dean Witter Reynolds Inc ","0001000000000100000100000000000000000
00010000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
strike,The move struck some analysts as an interim one because of Mr. Thomas 's age and background ,0010000000001000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"A survey of U.K. institutional fund managers found most expect London stocks to be flat after the fiscal 1989 budget is announced , as Chancellor of the Exchequer Nigel Lawson strikes a careful balance between cutting taxes and not overstimulating the economy ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
strike,"The item veto strikes me as a good idea whose time has come , along with others common in our state constitutions ",0001000000000010000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,The idea of having one child has struck a deeper root and less people are punished for violating the birth control plan . . . ,0000000100000000100000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
strike,"The insurance industry , facing mounting competition on several fronts , is undergoing a personnel and cost retrenchment such as those that have struck the securities and banking industries ",0000000000000000000001010000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
strike,"And with just one sibling , he has been struck by the contrast between his own small , far - flung family and the large , close - knit Arab households ",0000000001000001000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
strike,"Four new studies strongly suggest that heart disease can strike individuals with especially low amounts of high - density lipoproteins , or HDL -- the body 's so - called good cholesterol -- even if their total cholesterol level is below 200 milligrams per deciliter , an amount doctors currently think is safe ","0000010000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"He did , however , get McGwire to pop out with two out and the bases loaded in the eighth , and he struck out the mighty Jose Canseco on a 3 - 2 count with a man on in the ninth ","0000000000000000000000010000000100100
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
strike,"According to Mr. Bellrose , the decline is due to a two - fisted villain that has struck the ducks where they 're the most vulnerable -- on the prairies of the Dakotas and southern Canada ",0000000000000001010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
strike,"Electronic Data Systems President Alberthal struck back at the firm 's founder , H. Ross Perot , saying the Texas billionaire 's verbal and business attacks hurt the company ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Mr. Harris says the free - trade agreement gives Canadian steel producers more secure access to the huge U.S. market and reduces the threat of U.S. quotas , which he said almost struck his company four years ago ","0000001000000000010000000000000110000
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
strike,"Mr. Bush avoided making any serious gaffes , while striking at his opponent in spirited fashion ","0000000011000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"That deal , like the Minnesota Mining acquisition , was struck for purely strategic reasons ; it gave Hughes 40 % of the British market for military flight simulators ",0000000000110000000000000100000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
strike,"The ad struck a nerve in a public made more jittery by the obsessed mob that , in Sen. Goldwater 's name , hooted and jeered former President Eisenhower at the Republican National Convention that summer ",0010000000000000000000000000100000100000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"If a deal is struck , the 767s will replace aging Soviet - made Ilyushins on LOT 's Warsaw - New York and Warsaw - Chicago routes ","0000100000000010000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"While he won only about 12 % of the white vote in the Democratic primaries , according to New York Times - CBS News polls , he still did far better than in 1984 , and clearly struck a chord with many whites ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000"
strike,"And Michigan Gov. James Blanchard is appointing a commission to '' look at how you strike the balance '' between the warring factions , the governor 's spokesman says ",0000000000010001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
strike,"But now that early sales are in , it appears that while GM has n't struck out , the once - formidable slugger so far has only a solid single to show for its efforts ",0010000000100000000000000000000010000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
strike,"But if a recession strikes next year , as many economists predict , other highly leveraged companies could unravel ",0000101000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"But even though the Sox are off to a typically lousy start this season , plenty of Chicagoans do n't want to see them strike out for Florida ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000001000000000000000000000000000000000000000000000000000000000
strike,"MORE FIRED MANAGERS strike out on their own , but many just strike out ",0000000100001000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
strike,"Adds George Gallup Jr . , the pollster : '' He 's really striking a responsive chord in the populace . '","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"At hearing this morning before a Delaware chancery court judge , Doskocil is expected to ask the court to strike down Wilson 's '' poison pill '' anti - takeover measures , saying an auction for the company has continued for a sufficient time to allow all bidders to emerge ","0000000000000000000100000000000000010
00010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"In one illustrative case , they voted to strike down a state statute denying public funds for abortions under a provision they found '' implicit '' in the Massachusetts constitution ","0000000000000001100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"The agreement between the Bank Board and Bass group also represents a defeat for Ford Motor Co . , which has for more than a year been trying to strike a deal with the Bank Board to acquire American Savings ","0000000000000100000001000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,French entrepreneurs dish out pretty much the same fare that their U.S. counterparts provide : '' gab '' lines that dozens of people can dial to converse in language as off - color as strikes their fancy ; private lines for one - on - one dirty talking ; and prerecorded sex chatter ,"0000000001000000000100000000000000000
00010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,In reading these profiles one is struck by how often associates and political supporters of the Governor express ambivalent or even negative attitudes toward him personally ,"0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"The '' no '' vote plan struck pay dirt because it provided an opportunity for a massive , secret protest vote against Gen. Pinochet , especially from Chile 's sizable and disaffected middle class ","0000000000000010000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"A steep falloff in U.S. oats production '' strikes terror in our hearts , '' says a commodity buyer for Quaker Oats Co ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"In 1925 , Congress said that the Supreme Court has discretion to refuse to hear cases , except when a state supreme court strikes down a federal law or upholds a state law that was challenged as violating the Constitution , or when a federal appeals court strikes down a state law or a federal appeals or district court strikes down a federal law , all on constitutional grounds ","0000010000000001000000000000000000000
00000000000000000000000000000010000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,A mergers and acquisitions expert close to the fight said that Bank of New York might have been able to strike a deal with Irving had it not rebuffed Irving 's recent overtures to come to the bargaining table ,"0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"What struck me most about the interview with Dr. Murphy was his challenge to Dr. Paul Leber , the FDA 's director of neuropharmalogical products , to look an Alzheimer 's patient in the eye and tell him that in his lifetime there will never be a cure ","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"A federal appeals court here struck down the law on Jan. 22 , saying the appointment of independent counsels by a special three - judge court violates the Constitution 's separation of powers ","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Last March , Judge Alex Kozinski of the appeals court in San Francisco struck down a San Francisco plan earmarking 30 % of city contracts for minority - owned businesses and 10 % for firms owned by women ","0000000000000000000000000100000001000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,The Senate approved a $ 1 trillion budget plan for fiscal 1989 that would increase federal spending about $ 45 billion and calls for a substantial anti - drug initiative that would violate a budget accord struck with the White House ,"0000000001001000000000010000001000010
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,The agreement apparently struck in Nicaragua between the Sandinistas and the Contras considerably discredits the alarms set off a few days ago by the Reagan administration over the Nicaraguan '' invasion '' of Honduras ,"0010000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Recently , an appeals court in San Francisco struck down a federal program requiring drug testing for railroad employees after accidents ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"In addition to the requirement of a warrant , the court 's ruling also struck down the department 's drug - testing program on the ground that the tests themselves do n't reliably measure intoxication at a particular time before their administration ","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,So far it 's difficult to see that Mr. Kemp 's platform is striking a responsive chord in Iowa ,"0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"At the State Fair in Lincoln early this month , Mr. Karnes prompted a furor when he said , '' We need fewer farmers at this point in time , '' a remark that underlined his tendency to stumble into gaffes ","0000000000000000000000000000000001000
01100000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
stumble,People have been predicting Paramount would stumble ever since '' Beverly Hills Cop '' in 1984 ,"0000001000010000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"The once high - flying company stumbled in 1986 when competition intensified in the mainframe market , and it has been revamping its product line since then ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"In his excitement , he has stumbled into hot - dog territory with naivete , which is characteristic of the big , brash and growing metropolis on the banks of Lake Michigan ",0000001100000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"The once high - flying company stumbled in 1986 when competition intensified in the mainframe market , and it has been revamping its product line since then ","0000001000000000000001000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,With Iowa and New Hampshire behind them -- and victories for Rep. Richard Gephardt and Gov. Michael Dukakis -- the Democratic candidates now stumble South locked in a struggle that more and more experts and party leaders believe will go the distance ,"0000010000100000000000001100010000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
stumble,"But , he suspects , something may be happening : a steady disillusionment with Mr. Bush that grows out of his stumbling explanations of his role in the Iran - Contra affair , '' his loss of grace under pressure '' with TV 's Dan Rather and other factors ","0000000000000000110001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
stumble,He stumbled on a new act while attending a tent revival in Oklahoma in 1968 ,"0100001000000000000000000000000000000
00000000000000000000000000000000000000000000","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,Mr. Xu stumbles occasionally reading his lines and has to ask his wife for help ,0011000000000100000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"The government 's economic program , introduced with much enthusiasm at the beginning of the year , has stumbled clumsily from the start ",0000000000000001001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
stumble,"The U.S. is stumbling toward another energy crisis thanks to public policies that discourage utilities from investing in new electric generating facilities , particularly nuclear ones ",0001001000001000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"While insiders at Time and Warner did n't rule out a resumption of talks , they acknowledged that difficulties in structuring a transaction and valuing the various assets of both companies have presented stumbling blocks ",0000000000000000010000000000000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000001000000000000000000000000000000000000000000000000
stumble,"For Latin America , which has generally stumbled through years of stagnation or low growth since it became mired in foreign debt in 1982 , Chile 's economic record is enviable ","0000000100000100000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Finding such a fecund gold field came as a surprise to Reynolds , which stumbled across the precious metal when it was looking for bauxite , a claylike substance that holds alumina , the basic ingredient in aluminum ingot ","0000000000000000000000010000010000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"They do n't stumble over all the mentions of things like thermoplastics , the latest in feather - light composite materials , which replace metal in Stealth airframes ",0101000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"Six years ago , Mr. Slusher stumbled across Harry Fisher while reading about Medal of Honor winners ",0000001000100000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"But while the Kremlin preaches openness , Russia 's $ 2.2 trillion economy stumbles along in darkness , its inner workings shrouded in secrecy and its inefficiencies masked by deceit , Western experts say ",0100000000000100100001000000000001000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
stumble,"'' From an issuer 's perspective , this is a market that occasionally stumbles over the truth but quickly picks itself up and hurries on as if nothing has happened , '' said Joseph Fichera , a vice president at Smith Barney , Harris Upham & Co . , paraphrasing Winston Churchill ","0000000000010100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"The top leadership has stumbled repeatedly in development of force structure and use of force as it pursues an unfocused , open - ended commitment in the Gulf , and yet is questioned by the media only in the vaguest terms , while the military that must put such concepts into practice is left holding the bag when things go wrong ","0000000000000000000000000000000000000
00000000100001000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Peter Lynch , who runs Fidelity Investments ' mammoth Magellan Fund , said the recent performance of the big funds , which stumbled badly late last year , should shoot down the theory that they are '' over the hill . '","0000000000000000000100100010010001000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,Drafters want to clear up areas of confusion : Some filers this year stumbled over standard deductions on the 1040 long form or over the 1040EZ box asking if they could be claimed as anyone else 's dependents ,"0000000000001000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Even when trying to right itself , Merrill stumbled ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,What is problematic about the Jersey City takeover is that this strategy may come to be seen as a forceful example of can - do government types trying to solve the ills of a failing or stumbling school system ,"0000000001000000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"And though he remains the favorite , Mr. Dukakis seems to have stumbled on occasion when pressed by Mr. Gore ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"The candidate best positioned to achieve that level -- Massachusetts Gov. Michael Dukakis -- stumbled badly in the Illinois primary on Tuesday and now faces a formidable challenge : He must win half the remaining delegates up for grabs just to get 40 % , or 1 , 665 delegates ","0000001000000000000000000000000000000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"'' Our view is that the economy is going to stumble and stagger through 1988 , '' he said , '' and then we think the best bet is that we 'll slip into a recession in 1989 . '","0000100000100000000000000000010001000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Then the sports market stumbled in the months leading up to bidding for summer rights , which were awarded in October 1985 ","0000100000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Heinz is targeting such countries as Germany , France and Portugal for growth in anticipation of the European Community 's plan to eliminate trade barriers within the 12-nation trading bloc by the end of 1992 , the spokesman added ","0010000000000000000000010000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"In addition to representing the approximately 1 , 300 wineries in this country , the association also is targeting for membership thousands more wine - grape growers , according to Richard Feeney , the group 's executive director ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
target,"Traditions die hard , and the Fed has n't shaken its habit of targeting the real economy -- under the notion that inflation , too much money chasing too few goods , is prevented by curtailing the production of goods ","0100000000000100000001000000000000000
00000000000000000000000000000000000000000000","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000"
target,"He code - names companies targeted for possible acquisition with B - words , like batman , bellini -LRB- '' a wonderful combination of champagne and peach juice '' -RRB- and baccarat -LRB- the gambling game -RRB- simply because '' it struck me as an interesting strategem . '","0000011000000000000000000000000000000
00001000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"The main problem , though , is that 80 % of all retirement housing now on the market targets the wealthy -- yet that group makes up just 20 % of all elderly people , says Gordon M. Johnson , a Los Angeles retirement - housing specialist with Laventhol & Horwath , a Philadelphia - based accounting firm that studies real estate ","0000000100000000001000010000000000000
00000000000000000000010000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
target,"Also , our regulatory conceptions would suggest monetary - policy tools of the European central bank be designed so that they enabled effective targeting of the monetary variables without recourse to quantitative controls -LRB- or other direct interventions in financial markets -RRB- ","1000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"In its drive for more minority students , Stanford joined forces with UCLA , the University of California at Berkeley and the University of Southern California to sponsor a forum targeting blacks and Hispanics ; about 200 prospective students attended the event ","0001000000000000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
target,The study also showed that different organisms ' stress proteins are chemically similar - raising the possibility that vaccines made with the proteins might prime immune cells to target many disease - causing organisms ,"0000100000000000010000000000100000000
00000000000000000000000000000000000000000000","0000000000000000000000000000100000000
00000000000000000000000000000000000000000000"
target,"Luby 's Cafeterias Inc . , San Antonio , Texas , is targeting the Midwest after recently inching out of its Deep South stronghold into Arizona ",0000000000000000000000101000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
target,"While this is clearly incompatible with the Fez plan , the Algiers resolutions merely criticized the U.S. policy for its Israeli bias without targeting the Shultz plan specifically ",0000000000000000001000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
target,"You allege that there still remain hundreds of state - owned companies targeted for privatization , bureaucratic delays in trade movements and aid flows , high tariffs , and a land - reform movement that may promote unemployment ","0010000000001100000100010000000000100
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
target,"I have authored a bill to implement community - based gang violence intervention programs that would target elementary and junior high schools most affected by gang violence , providing job training , family and individual counseling and other techniques to limit the appeal of gangs and to teach vulnerable youngsters not to need to depend on drugs or gangs ","0000000000000010100000000000100000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
