sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
Ni el Estado ni el mercado están en posibilidad de  la .,1,1,POSITIVE,1.0,OTHER,POVERTY
producto de la  de la  más miserable.,1,1,NEGATIVE,2.0,OBESITY,POVERTY
de .,1,1,POSITIVE,1.0,RESOURCE,MONEY
"El presidente de EU, Barack Obama, felicitó a India por sus elecciones, que considera que han “fortalecido la   de ese país”.",1,1,POSITIVE,1.0,CONFINEMENT,DEMOCRACY
hacen del autoritarismo militarista esponja que amaga con  lo que queda de la,1,1,NEUTRAL,2.0,RESOURCE,DEMOCRACY
"Por lo anterior, se aceleró la industrialización, se subordinó el sector agropecuario, polarizándose; se consolidó el sector privado; se crearon cuantiosas obras de infraestructura; se aceleró el   estatal; se crearon y fortalecieron los centros urbanos que absorbieron a los migrantes de las áreas rurales.",1,1,NEGATIVE,1.0,RESOURCE,BUREAUCRACY
"Reiteró que el alza actual de los precios agrícolas golpeará a la población más pobre y a la que  , sobre todo en las zonas urbanas.",1,1,NEGATIVE,2.0,DISEASE,POVERTY
La  en la,1,1,POSITIVE,1.0,MORAL_DUTY,DEMOCRACY
"De igual modo, a partir de la desproporcionada   de unos municipios y de otros, no es difícil estimar la diferencia en la calidad del activismo y de los compromisos de los candidatos a legisladores.",1,1,POSITIVE,0.0,RESOURCE,ELECTIONS
"A partir del 1 de julio de 1997 se  el  (SAT), al cual quedó adscrita la Administración General de Aduanas.",1,1,POSITIVE,1.0,BUILDING,TAXATION
"Ni quien  la  ni la manera como la mide —y lo sabes muy bien— está conforme a los términos de la Ley General de Desarrollo Social y no puede ser pretexto el hecho de que no estaba creado el Consejo Nacional de Evaluación, porque eso ha dependido de la propia Secretaría.",1,1,NEUTRAL,1.0,SHAPE,POVERTY
"“La normal vigencia y el  de la  brindará el marco adecuado para retomar el rumbo perdido, para recrear nuestra propia identidad, para implementar un plan de gobierno liberador.",1,1,POSITIVE,2.0,OTHER,DEMOCRACY
"El presidente de EU, Barack Obama, felicitó a India por sus elecciones, que considera que han “fortalecido la   de ese país”.",1,1,POSITIVE,1.0,ENERGY,DEMOCRACY
"Los hay chuequistas y los hay antichuequistas; los hay que dicen que fue una   y los hay que dicen que ahí está el requerimiento norteamericano y que si ahora hasta sin requerimiento los estamos mandando, con documentos y como diría mi tío El Guajolote: cuantimás.",1,1,NEUTRAL,0.0,OBJECT_HANDLING,GOVERNMENT
"Como primer punto del Pacto de Civilidad y Compromiso Político establece asumir un comportamiento ejemplar y trascendente hacia la sociedad, de manera tal que se acredite con su actuación la solidez de la unidad y la fortaleza del Instituto Político para movilizar con responsabilidad a sus militantes y simpatizantes en esta   interna.",1,1,NEGATIVE,2.0,CRIME,DEMOCRACY
"Impulsaremos las acciones necesarias para garantizar que las condiciones en que se presente el  de  el año 2000, sean ordenadas y sin sobresaltos económicos y financieros.",1,1,NEUTRAL,0.0,MOVEMENT,BUREAUCRACY
Anuncia Calderón   de Gr...,1,1,POSITIVE,3.0,RESOURCE,WEALTH
"El Programa Hábitat, puesto en operación por el actual Gobierno Federal, no es ni pretende ser el eje articulador de la política nacional de desarrollo urbano, ya que tanto sus objetivos como sus actuaciones específicas lo convierten en un instrumento orientado a mitigar la  de  que enfrenta la población urbana, mediante acciones de mejoramiento barrial, vivienda, infraestructura social básica y acciones preventivas en zonas de riesgo.",1,1,NEGATIVE,1.0,PHYSICAL_LOCATION,POVERTY
nos impide acceder al  de la integridad  parámetro,1,1,NEGATIVE,1.0,GAME,ELECTIONS
"Una de ellas, por supuesto, podría estar dentro de la  de la  -entendiendo ""democracia"" como un vocablo trastocado y que se diferencia del término que introdujo Heródoto en sus Historias- en donde es de capital importancia que el ""pueblo"" conozca a los políticos físicamente, dotándolos de todas las características que engloba un personaje del espectáculo.",1,1,NEUTRAL,1.0,BUILDING,DEMOCRACY
"Otro rasgo que caracteriza al movimiento local en sus orígenes, es su vertiginoso crecimiento y expansión: en escasos cinco meses, de octubre de 1993 a febrero de 1994, logra alcanzar una  , con una presencia muy significativa en los municipios más poblados(6) y de mayor potencial económico de la entidad.",1,1,NEUTRAL,0.0,RESOURCE,GOVERNMENT
"Eso, comparado con la lentitud, la excesiva burocracia, y el ineficiente aparato hacendario de muchos países latinos, nos hace reflexionar sobre lo mucho que se necesita trabajar en nuestros países en materia de reforma hacendaria, simplificación de trámites y la lenta, pero necesaria muerte del regordete e inútil   de nuestros países.",1,1,POSITIVE,1.0,MACHINE,BUREAUCRACY
"El enfoque CMG explica la  de  al interior de una cadena como resultado de la intensidad relativa de la competencia al interior de diferentes nodos.""",1,1,POSITIVE,1.0,BUILDING,WEALTH
"Basta observar el éxito monetario de instituciones privadas que no son algo de otro mundo en materia de calidad, pero que captan gran número de pacientes que prefieren eludir  , todo con tal de ser atendidos en menos de 10 minutos.",1,1,NEGATIVE,1.0,PHYSICAL_HARM,BUREAUCRACY
"Este es sólo un ejemplo de la clase de fontanero de la política colimense que ha decidido inmolarse en un  lleno de estiércol buscando la  del estado, tope en lo que tope. El declarante colocó en la picota, la subcultura de la indignidad, del",1,1,NEGATIVE,2.0,FURNISHINGS,GOVERNMENT
"Para el organismo, que encabeza José Luis Soberanes, el hacinamientos en las cárceles es consecuencia ""del pésimo sistema de justicia, lento y tortuoso, que  la , porque muchos de los reclusos, que en muchos casos robaron por necesidad, simple y sencillamente no pueden pagar una defensa eficiente o no tienen dinero para cubrir la fianza.",1,1,NEGATIVE,3.0,PHYSICAL_HARM,POVERTY
"En cuanto a la actividad laboral, a pesar del incremento de los últimos años, los datos no muestran una diferencia numérica importante, aunque sí se mantenga una brecha respecto a la cualificación de los puestos de trabajo ocupados y a los  , principalmente.",1,1,NEUTRAL,0.0,VISION,WEALTH
La voraz  se ha seguido  como yerba venenosa que no deja respirar al país.,1,1,NEGATIVE,2.0,SIZE,BUREAUCRACY
"Así, el Grupo Carso (conglomerado de 142 empresas integradas fiscalmente), propiedad de Carlos Slim y de sus hijos Marco Antonio y Carlos Slim Domit, estuvo sometido durante 10 años a una intensa investigación por parte de la Secretaría de Hacienda, al considerar que había cometido un cuantioso   por cerca de 300 millones de pesos.",1,1,NEGATIVE,3.0,GAME,TAXATION
"Como atrapados en la fuente misma de su desarraigado desdén, en la  de su .",1,1,NEGATIVE,2.0,STRUGGLE,POVERTY
"Sólo una  en libertad, sin  ni censuras, sin penetraciones foráneas que minen y destruyan todo germen de sentimiento nacional, será la garantía para que seamos artífices de nuestro futuro.”",1,1,POSITIVE,2.0,PHYSICAL_BURDEN,DEMOCRACY
"El ejercicio de las libertades y los derechos esenciales del hombre, la  , la vigencia plena del Estado de Derecho, el trabajo incansable por la justicia social y la lucha contra la corrupción, son componentes esenciales de la democracia.",1,1,POSITIVE,2.0,LIGHT,ELECTIONS
"a la luz todos sus latrocinios, también, gracias a la modernidad, los ciudadanos y pueblo  el llamado terrorismo , pero lo padecemos los de abajo, quienes a manera de desamparados no contamos con la benevolencia de un padrino encumbrado al umbral de un puesto",1,1,NEGATIVE,2.0,DISEASE,TAXATION
"Hay que añadir, de propia mano: "" a la , a la corrupción y a la deshonestidad de los gobernantes.",1,1,NEGATIVE,2.0,MACHINE,POVERTY
"Un total de 5 millones 136 mil 836 pesos es el  del  que recibió el presidente municipal en Ajijic, Chapala, Jalisco, a donde acudieron representantes y directivos de distintos organismos municipales del agua en el Estado a la Sesión del Consejo de la Cuenca Lerma Chapala.",1,1,NEUTRAL,0.0,RESOURCE,MONEY
"A partir del momento que se erigen las fronteras verticales, la  política de la  se desestabiliza, creando obstáculos al desarrollo, a la integración cultural y social.",1,1,NEUTRAL,0.0,RESOURCE,DEMOCRACY
"En dichas sesiones, la Suprema Corte de JusticIa decidió por seis votos contra cuatro que el gobernador de Puebla (centro), Mario Marín, no había  gravemente los  de la reportera Lydia Cacho al detenerla por la publicación de un libro en el que denunció una red de pederastía en la ciudad turística de Cancún y las conexiones de su líder con políticos y empresarios.",1,1,NEGATIVE,3.0,PHYSICAL_HARM,DEMOCRACY
"Virus, al  de",1,1,,,,MIGRATION
"Asumen que el Senado  el  gracias a la presión de esa comunidad internauta, de tal modo que, suponen, lo mismo puede hacerse con otras demandas como la reducción presupuestal a los partidos.",1,1,NEUTRAL,1.0,EMOTION_EXPERIENCER,TAXATION
Porque la  es un  que se alimenta de los mismos pobres!!!,1,1,NEGATIVE,2.0,MONSTER,POVERTY
La candidatura de Felipe Calderon hace que el  sea mucho más  y serio.,1,1,POSITIVE,1.0,COMPETITION,ELECTIONS
"Con el libro ‘The Gangs of New York: An informal history of Underworld’, el escritor Herbert Ashbury trató de descubrir una precisa y cruel historia de Norteamérica fraguada por protagonistas anónimos que vertieron su sangre para fundar la idea contemporánea de lo que es la civilización y su  .",1,1,NEGATIVE,3.0,IMPURITY,DEMOCRACY
"Si lo que se busca es blindar las decisiones públicas de influencias privadas, lo que debe hacerse es limitar constitucionalmente el poder del gobierno para otorgar privilegios, no  la  en partes iguales para que todos puedan procurar privilegios.",1,1,POSITIVE,1.0,OTHER,WEALTH
"Asimismo, son síntomas que anuncian algo más profundo, la crisis de la moral pública, hecho que señala la  de la  y la moral.",1,1,POSITIVE,1.0,RESOURCE,GOVERNMENT
"Así, a la previsión de que el paro se mantenga por encima del 20% en 2011, se suma un incremento del IPC que ""será clave en el inevitable  del indicador de "".",1,1,NEGATIVE,2.0,RESOURCE,POVERTY
"Para mí si existe una “Mafia” en el poder que impide que el país se desarrolle y crezca como corresponde a su gente, a su territorio, y a sus recursos, pero está formada no por los que dice AMLO, está formada por los políticos, los políticos cínicos, corruptos, mentirosos, y, por supuesto AMLO es de los principales, sobre todo por cínico y mentiroso, y a esta mafia agregamos al Banco Central y los bancos, y tenemos claramente identificada no a una mafia, no, a nuestros amos y señores que nos  con  y con créditos.",1,1,NEGATIVE,3.0,PHYSICAL_HARM,TAXATION
México cumple hoy una etapa y se prepara con   para el inicio de otra,1,1,,,,MENTAL_CONCEPTS
"Gran Bretaña acordó una nueva Constitución para las Islas Malvinas (que llama Falkland), que  la  local aunque mantiene los poderes de Londres para proteger sus intereses, anunció ayer el ministerio británico de Relaciones Exteriores.",1,1,POSITIVE,2.0,OTHER,DEMOCRACY
"Si nos quedamos sólo con esto, la conclusión de Loret de Mola es obvia....  la .",1,1,NEGATIVE,1.0,UPWARD_MOVEMENT,POVERTY
"Hay que construir otro país, con otra política que  mejor la   social,",1,1,POSITIVE,1.0,RESOURCE,WEALTH
"Es verdad que en Brasil se encuentran los bancos m�s grandes, despu�s de los de Estados Unidos y Canad�; es verdad tambi�n que manejan mucho dinero, pero tambi�n es verdad que ese dinero en gran medida no es de los brasile�os, pero adem�s el actual modelo de desarrollo, aparte de empobrecer a la mayor�a, ha  la  en muy pocas manos (verdaderamente pocos los que son inmensamente ricos en detrimento del resto), generando un ambiente injusto que propicia la intranquilidad.",1,1,NEGATIVE,3.0,RESOURCE,WEALTH
"La característica dominante de nuestra economía, sigue siendo la  del  en manos de las grandes empresas, con el abandono de los pequeños empresarios; la reducción de los costos de producción, para alcanzar un nivel competitivo en el comercio mundial, lo deben pagar los obreros, con la disminución o eliminación total de las prestaciones, y un salario incapaz de solucionar las necesidades más fundamentales de la familia.",1,1,POSITIVE,1.0,UPWARD_MOVEMENT,MONEY
"Por otra parte, más allá del análisis de la publicidad política, el tema tratado, nos condujo a reflexionar sobre la situación de nuestro país respecto al  .",1,1,NEUTRAL,0.0,ENSLAVEMENT,DEMOCRACY
"Deberán versar sobre la prevención de la violencia sexual, cuidados de salud, facilitación de acceso a la tierra, mejor educación y  de , entre otras cuestiones.",1,1,POSITIVE,1.0,BUILDING,MONEY
"Mientras que en el municipio de San José Miahuatlán, pobladores de la junta auxiliar de San José Axusco, cerraron el palacio como protesta de los  de las  para elegir a presidentes auxiliares y donde simpatizantes del Partido de la Revolución Democrática (PRD), aseguraron que fueron unas elecciones amañadas por parte de la autoridad municipal.",1,1,POSITIVE,1.0,MEDICINE,ELECTIONS
"industriales, importadores, agricultores, comercializadores, exportadores, prestadores de servicios al comercio exterior, maquiladores, etc. - Egresar especialistas que establezcan propuestas de regulación arancelaria, programas de fomento al comercio exterior, así como   y administrativos que simplifiquen los procesos y procedimientos.",1,1,NEUTRAL,0.0,OTHER,TAXATION
"Transcurrido este periodo de cambios en el actual esquema económico del neoliberalismo, el aspecto distributivo estuvo ausente entre los objetivos de las grandes transformaciones financieras, por lo que se observa como resultado el  de la  y el deterioro de la  llamada clases medias es decir el crecimiento y la equidad fueron adversos.",1,1,NEGATIVE,2.0,RESOURCE,POVERTY
"Todo esto en el marco de una regresión de las condiciones de vida de la población claramente ejemplificadas no sólo en la  de la , sino en su notorio crecimiento desde la década de los ochenta.",1,1,NEGATIVE,2.0,MAZE,POVERTY
"Principios y el Plan de Acción, un documento significativo que toca todos los puntos del desarrollo, centrado en la persona, en la Carta de las Naciones Unidas y respetando la Declaración Universal de los Derechos Humanos, se destaca la construcción de una nueva sociedad, basada en la tecnología, y en los objetivos de la Declaración del Milenio para  la , el hambre, instaurar la enseñanza primaria universal, promover la igualdad de género y la autonomía de la mujer, reducir la mortalidad infantil, mejorar la salud materna, combatir el VIH/SIDA, el paludismo y otras enfermedades.",1,1,POSITIVE,3.0,FORCEFUL_EXTRACTION,POVERTY
Ni el Estado ni el mercado están en posibilidad de  la .,1,1,POSITIVE,1.0,STRUGGLE,POVERTY
El  será  por un fideicomiso presidido por el abogado Javier Quijano.,1,1,NEUTRAL,1.0,VEHICLE,MONEY
"Los denominados   porque son los que tienen la mayor protección entre 25 y 50 por ciento, también podrían ser ajustados a la mitad desde este año y en el transcurso de 2009.",1,1,NEUTRAL,0.0,CONFINEMENT,TAXATION
Nuestros datos no señalan que la extrema  genera .,1,1,NEGATIVE,2.0,PHYSICAL_HARM,POVERTY
"Los Objetivos de Desarrollo del Milenio tratan temas como la  de la  y el hambre, asegurar la educación primaria universal, fomentar la igualdad de género, mejorar la salud materna, reducir la mortalidad infantil, combatir la propagación del SIDA y otras enfermedades, garantizar la sostenibilidad del medio ambiente y fomentar la asociación mundial para el desarrollo.",1,1,POSITIVE,2.0,PHYSICAL_HARM,POVERTY
"Los escándalos que pasan ante nuestros ojos, por el dispendio de recursos que se gastan los partidos políticos y los candidatos, en las precampañas, para obtener una candidatura a un puesto de elección popular, no tiene ninguna justificación, pues contrasta con el acelerado  de la  en nuestra región; con la inseguridad en la que vive una gran parte de la población, debido al desempleo y a la amplia diferencia, entre la baja remuneración del trabajo y el costo de la vida.",1,1,NEGATIVE,3.0,MACHINE,POVERTY
"Me pregunto si la misma disposición, empeño y firmeza, debe darse al  contra la , flagelo igual o peor al de la inseguridad.",1,1,POSITIVE,3.0,BATTLE,POVERTY
"HERNANDEZ HERNANDEZ SE apellida, pues, el fiscal al que la magia de mejor nomenclatura -Macedo de la Concha, por ejemplo-convirtió en la rompible parte más delgada del   de la PGR.",1,1,NEGATIVE,0.0,CLOTHING,BUREAUCRACY
"Caemos en la idolatrar'a cuando nos desviamos del camino, cuando nuestras obras no reflejan lo que nosotros creemos; entonces se puede caer en la  del , en la idolatría del placer y en la idolatría de la fama.",1,1,NEGATIVE,3.0,VEHICLE,MONEY
"Esto provocó el repudio de toda la  del  federal, inclusive del propio Presidente Felipe Calderón.",1,1,NEGATIVE,1.0,BUILDING,GOVERNMENT
"Durante el acto, los chicos simbolizaron los problemas sociales que aquejan al sector de la niñez con la presentación de un árbol seco en cuyas hojas de papel  , discriminación, exclusión, corrupción y violencia.",1,1,POSITIVE,1.0,STORY,POVERTY
"La comunicación se constituye en una de las principales armas que se blanden durante la contienda política que se dirime en la  .11 Sirve para lograr el posicionamiento de un particular candidato frente a otros; se emplea para promover la plataforma política de un singular partido político frente a otros; se esgrime para persuadir al ciudadano a sufragar, o no, en un sentido específico.",1,1,POSITIVE,2.0,BUILDING,ELECTIONS
Y entonces las  ocultas del  en México empiezan a hacerse pálidamente visibles,1,1,NEGATIVE,2.0,HUMAN_BODY,MONEY
Julio Boltvinik  de la  campesina,1,1,NEGATIVE,2.0,OTHER,POVERTY
Hace dos años Artur Mas encargó a Andreu Mas-Colell la tarea de enderezar unas finanzas deterioradas por la drástica  de  y una asfixiante deuda.,1,1,POSITIVE,2.0,DOWNWARD_MOVEMENT,TAXATION
"Por Samuel Hadas, diplomático, primer embajador de Israel en España y ante la Santa Sede (LA VANGUARDIA, 30/11/08): Los trágicos acontecimientos de Bombay, el  de la mayor  del mundo, uno de los más sensibles...",1,1,NEUTRAL,3.0,OTHER,DEMOCRACY
", pero no de la pobreza La Paridad: una anhelo democrático Más en Opinión  la , pero no de la pobreza La Paridad: una anhelo democrático Jugar sin discriminar Adelantados y remisos En dónde perdimos a la policía Entretenimiento Musica Cine Tecnologia Tv Caricaturas Chica",1,1,NEGATIVE,1.0,ABYSS,POVERTY
"Siente gran amor por Puerto, considera que es el mejor lugar del mundo para vivir y todo lo que hace, lo encamina hacia un crecimiento de su tierra, de su deporte, con un deseo profundo de que las próximas generaciones encuentren un lugar bien abonado para crecer y  la .",1,1,POSITIVE,1.0,OTHER,WEALTH
"La generalidad del pueblo español que otorgó su confianza al PP por mayoría absoluta, espera que se mantenga firme y coherente, para  mejor la  y luchar contra el terrorismo, verdadera prioridad de casi todos los españoles.",1,1,POSITIVE,1.0,ENSLAVEMENT,DEMOCRACY
"Mencionó que el acuerdo anunciado por el primer mandatario así como la declaración del titular de la SHCP de ""Cero crecimiento"" en el 2009 es el reconocimiento del  de las  y es echar más pólvora a la inquietud de los jefes de familia y sociedad en general inconforme.",1,1,NEGATIVE,1.0,GAME,GOVERNMENT
"Sin embargo, según datos del Consejo Nacional de Evaluación de la Política Social, de 1992 al año 2010 la  alimentaria o extrema sólo se  en un 2.6 por ciento, al pasar de 21.6 por ciento del total de los mexicanos al 18.8.",1,1,POSITIVE,2.0,PHYSICAL_BURDEN,POVERTY
"En ese sentido, no es recomendable  un  plurifásico acumulativo, ya que un impuesto de esas características perjudicaría a los exportadores.",1,1,NEUTRAL,0.0,DISEASE,TAXATION
El nombramiento de Panetta resultó sorpresivo debido a su perfil más acorde como uno de los más visibles e influyentes operadores políticos en los   del poder.,1,1,NEUTRAL,2.0,BUILDING,DEMOCRACY
"Muy importante será la comprensión de esta soberanía para que juntos en el ámbito de nuestras respectivas competencias logremos que se lleve a cabo la Cruzada Nacional por la Información Agraria y la capacitación a ejidatarios y comuneros sobre los  de sus  de propiedad, organización y libre asociación.",1,1,NEUTRAL,0.0,FORWARD_MOVEMENT,DEMOCRACY
"Siempre buscando la satisfacción total del cliente  las  del fabricante y piezas originales, ya que sabemos que el desempeño optimo de su hardware depende en gran medida de esta situación.",1,1,NEUTRAL,0.0,MACHINE,GOVERNMENT
"El  regional de Crimea,  por diputados en favor de Rusia, anunció que iba a enviar un referéndum el 30 de marzo para votar entre tres opciones: ""Para mantener su estatus actual como una república autónoma dentro de Ucrania, para convertirse en un Estado independiente o para formar parte de Rusia"", según informó la agencia de noticias RIA Novosti.",1,1,NEGATIVE,2.0,ENSLAVEMENT,GOVERNMENT
"Desde un sinnúmero de mesas, foros, grupos, comisiones se ha insistido en que la  de la  mexicana, medida en términos de acuerdos políticos, requería una cirugía mayor a los incentivos y modos de relación entre los poderes públicos, y entre éstos y los ciudadanos.",1,1,NEGATIVE,1.0,MACHINE,DEMOCRACY
"Urge aliviar el hambre de millones de mexicanos, pero urge más corregir el modelo económico que los  en la  más ignominiosa, pero para esa discusión, los políticos tienen tiempo, es más, pueden posponerla lo más posible, ahí no hay urgencia.",1,1,NEGATIVE,2.0,PHYSICAL_HARM,POVERTY
"El Título VI, denominado ""De las Limitaciones del Derecho de Autor y de los Derechos Conexos"", está integrado por tres Capítulos: ""De la Limitación por Causa de Utilidad Pública"", ""De la  a los  Patrimoniales"" y ""Del Dominio Público"".",1,1,NEGATIVE,1.0,CONFINEMENT,DEMOCRACY
"Gran Bretaña acordó una nueva Constitución para las Islas Malvinas (que llama Falkland), que  la  local aunque mantiene los poderes de Londres para proteger sus intereses, anunció ayer el ministerio británico de Relaciones Exteriores.",1,1,POSITIVE,1.0,STRENGTH,DEMOCRACY
"El castillo va transformándose en lugar de una misteriosa y  , cuyos funcionarios manejan la administración de la ciudad según leyes que ofenden la razón y la moral humanas.",1,1,NEGATIVE,1.0,EMOTION_EXPERIENCER,BUREAUCRACY
"6) Mínima reglamentación para evitar corrupción, y las consecuencias de los  .",1,1,NEGATIVE,3.0,OTHER,BUREAUCRACY
"beca o de año sabático, en un consejo eso esta claro, hay limitantes yo estoy clara que no  los  pero no podrán representarnos con todo el peso que debiera ser con la capacidad de análisis y todo el rollo que se implica y sabemos lo que",1,1,POSITIVE,1.0,PHYSICAL_BURDEN,DEMOCRACY
"Las   hechas por la compañía CDR Financial Products a la campaña electoral de Bill Richardson fueron hechas a título personal por el dueño y fundador de la compañía, David Rubin y nada tienen que ver con los contratos que ganaron ante el gobierno de Nuevo México.",1,1,NEUTRAL,0.0,OTHER,MONEY
Si ven tranquilamente uno de estos consultorios tiene mejores  de  que muchos otros negocios.,1,1,POSITIVE,1.0,ABYSS,MONEY
"A pesar de ello, la nueva era de inútiles políticos, malos y pésimos  del  público, sólo piensan en crear nuevos impuestos o aumentar los que ya existen, con lo que el empobrecimiento seguirá aumentando y la ruina futura será aún mayor que la que",1,1,POSITIVE,1.0,LEADER,MONEY
"Agregó que la cosecha para este año, está a punto de levantarse, sin embargo la falta de pago del periodo pasado ha ocasionado un fuerte impacto negativo tanto en la población de Pedernales, perteneciente al municipio de Tacámbaro, como a las comunidades cercanas, al detenerse el flujo económico de la región, además de la  que los mismos campesinos  con sus proveedores de insumos agrícolas.",1,1,NEGATIVE,1.0,OTHER,DEBT
Ese es el  de nuestra : nadie confía en sus autoridades.,1,1,NEGATIVE,2.0,BODY_OF_WATER,DEMOCRACY
"Ante esto, Robert Stefanic señaló que esta de acuerdo que los empresarios deben cumplir con el pago de cuotas patronales ante el Instituto, sin embargo, consideró que la autoridad no debe abusar de su posición y  la .",1,1,NEGATIVE,1.0,RESOURCE,TAXATION
"adentrarse en las  del , prueba los siguientes ejercicios:",1,1,NEGATIVE,3.0,OTHER,MONEY
"La  es la más bella, fuerte y eficiente   para controlar a la bestia del poder.",1,1,NEGATIVE,1.0,PHYSICAL_HARM,DEMOCRACY
"Comentarios: 0 Publicidad Publicidad + Vistas + Comentadas REFORMA Publicado el 8 octubre, 2013 - 11:25 - Comentarios: 0 Publican reforma que permitirá crear Código Penal Único El decreto, publicado en el Diario Oficial de la Federación, entrará en vigor mañana y con ello el Poder Ejecutivo oficializa la  avalada por el  en abril, ratificada por la Cámara de Diputados en julio y respaldada por la mayoría de los congresos estatales.",1,1,NEUTRAL,0.0,CONFINEMENT,GOVERNMENT
"El primero se refiere a la  de la , considerando que se trata de un concepto que puede tener muchas interpretaciones.",1,1,NEGATIVE,2.0,BUILDING,POVERTY
"Pese a negarse a calificar el desempeño de Martha Sahagún como primera dama del país, Isabel de la Parra, esposa del candidato presidencial del Partido Revolucionario Institucional (PRI), Roberto Madrazo Pintado, señaló como urgente que se elimine la  entre  y ricos, lo cual no ha podido suceder en esta administración.",1,1,NEGATIVE,2.0,RESOURCE,POVERTY
"Difundir información sobre la relevancia de los  , mediante el envío programado y sistematizado de boletines de prensa, notas informativas y textos breves a los espacios noticiosos, de contenido editorial y de entretenimiento en la televisión, radio y prensa.",1,1,NEUTRAL,2.0,OTHER,ELECTIONS
"De igual manera, comentó que es parte de una red mil 17 niños pertenecientes a 55 delegaciones municipales, encargados de  los  de los niños en materia de salud, educación, familia, cuidado del medio ambiente, discriminación, alimentación y desarrollo entre otras.",1,1,POSITIVE,1.0,MOVEMENT,DEMOCRACY
"Y se da este proceso de  de la , del empobrecimiento, y sobre todo de la muerte.",1,1,NEGATIVE,2.0,BODY_OF_WATER,POVERTY
"El PMD presentado por la alcaldesa incluye cinco ejes rectores que incluyen la seguridad, la gobernanza e innovación, el  urbano sustentable con  eficientes, la competitividad para el crecimiento económico y el desarrollo social incluyente.",1,1,POSITIVE,1.0,BUILDING,BUREAUCRACY
"Si tu el puesto al que optas no está delimitado salarialmente, o tu  se encuentra situada  o por debajo de lo establecido por la empresa a la que postulas, podrán preguntarte por tus pretensiones de renta.",1,1,POSITIVE,1.0,HUMAN_BODY,ELECTIONS
"Los productores de Chihuahua pidieron asimismo una legislación sobre los apoyos multianuales, lo que, estiman, permitirá que sean más competitivos en el entorno internacional, así como reglas de operación más ágiles para estos apoyos y que se otorguen por ciclo agrícola y no por  .",1,1,POSITIVE,1.0,MOVEMENT,TAXATION
Ni el Estado ni el mercado están en posibilidad de  la .,1,1,NEGATIVE,1.0,DISEASE,POVERTY
"Las tecnologías pueden ser vistas ya sea como un complemento para la deliberación,  de la , o como un sustituto de la misma que inhibe la razón, la crítica y la participación política.",1,1,NEUTRAL,0.0,BUILDING,DEMOCRACY
"Sólo tienen sentido medidas dirigidas a aquellos que están reduciendo su consumo por falta de liquidez, como serían un aumento de las prestaciones por desempleo o una  de  a los trabajadores de menores ingresos.",1,1,POSITIVE,1.0,DOWNWARD_MOVEMENT,TAXATION
"Cuando consideren que un partido político o coalición, a través de sus dirigentes u órganos de dirección,  sus  político-electorales, de participar en el proceso interno de selección de candidatos o de ser postulados como candidatos a un cargo de elección popular, por trasgresión a las normas estatutarias o del convenio de coalición en su caso.",1,1,NEGATIVE,1.0,ENSLAVEMENT,ELECTIONS
"“Sólo así podrá lograrse  la  en las zonas más alejadas del país”, señaló al diario peruano “La República” el presidente regional de Ayacucho Ernesto Molina.",1,1,,,RESOURCE,POVERTY
"Las tareas de instituciones como la universidad, sus emisoras culturales dentro del  amplio del  en materia de comunicaciones, no deben reflejar inocentemente la dinámica de los mercados, de los bienes simbólicos generados desde la perspectiva industrial, sino introducir lecturas profundas, cuestionantes y reflexivas que resguarden un lugar para la utopía social, relegada en nuestros días al acto cada más subversivo e íntimo del amor.",1,1,NEUTRAL,0.0,CONFINEMENT,BUREAUCRACY
"En esta misma perspectiva se fundamenta la Línea de Investigación en Educación y Democracia de la Universidad Católica de Manizales: “Se presentan hoy dos  de : la horizontal y la vertical, que en otros términos se refieren a la democracia como forma de vida y como forma de gobierno, respectivamente”.",1,1,NEUTRAL,0.0,OTHER,DEMOCRACY
Esas operaciones secundarias utilizan las mismas computadoras empleadas para las  de  y pueden representar una mina de oro para los piratas cibernéticos.,1,1,NEUTRAL,0.0,MOVEMENT,MONEY
Las  de la  son graduales; no se alcanzan de golpe.,1,1,POSITIVE,2.0,OTHER,DEMOCRACY
"No obstante un   al ritmo de aumentos al precio del Diesel, acabará costando $8.08 el litro a fin de este año.",1,1,NEGATIVE,1.0,VEHICLE,GOVERNMENT
"En la práctica la actuación humanizadora va a encontrar graves dificultades para lograr sociedades más justas y una globalización distinta,  la  de la mayoría de la humanidad, destinando a educación y salud de los países y de los sectores más necesitados los billones de dólares que hoy se destinan al armamentismo, por ejemplo.",1,1,POSITIVE,1.0,UPWARD_MOVEMENT,POVERTY
"La verdadera riqueza es la que aporta el capital humano, el trabajo que  la , y con un quehacer más especializado le da mayor valor agregado, gracias a la mayor preparación y capacitación de los recursos humanos.",1,1,POSITIVE,2.0,GAME,WEALTH
"Para el Partido de la Revolución Democrática el trabajo es un valor esencial de la sociedad y  principal de la  y la creatividad de los seres humanos, el empleo estable y bien remunerado debe ser una prioridad en los planes y acciones de gobierno para acabar con la pobreza y construir una sociedad más justa.",1,1,POSITIVE,2.0,ENERGY,WEALTH
