sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Desgraciadamente la CNL se fue vaciando y se crearon instancias paralelas como el Frente Juanito Mora,  por las  sindicales, partidos reformistas y un importante grupo de intelectuales encabezados por Henry Mora.",0,0,,,,BUREAUCRACY
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres  poseen sus propiedades;  sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"Y de manera específica acotaron: “Su  y administración no debe  privatizada, bajo ninguna circunstancia”.",0,0,,,,BUREAUCRACY
La difícil transición  argentina ha  muy diversas reflexiones.,0,0,,,,DEMOCRACY
"Por  de la , solicito en votaci�n econ�mica si se aprueba el acta que acaba de ser le�da, favor de hacerlo en la forma acostumbrada.",0,0,,,,GOVERNMENT
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55 LA pobreza se abuelto una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por  que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´pobreza es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin",0,0,,,,POVERTY
Culpar a un  que no  desde hace 7 años es como mínimo preocupante.,0,0,,,,GOVERNMENT
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado () exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción  por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"NOTA: Para  información detallada sobre la estructura y otras disposiciones del Centro de Cultura de la Legalidad y del Consejo Consultivo del mismo, se puede consultar el Periódico Oficial del  de Baja California.",0,0,,,,GOVERNMENT
"Vemos a la Federación Mexicana de Frontón, A.C. como el organismo que rige al Frontón Nacional en todas sus especialidades, dentro de un marco democratico y transparencia, que basa su actuación en la normatividad que rige al Deporte Federado y a la  Física y Deporte en México, encaminado hacia la consolidacion de la continuidad del trabajo organizado que tiene como principal objetivo el crecimiento y desarrollo de esta disciplina deportiva en toda la .",0,0,,,,GOVERNMENT
"El IFE lo que sí puede hacer y lo hará, porque está establecido en la ley, es pedir a la Secretaría de Hacienda, que tiene una gran inteligencia financiera, que haga un análisis de las cuentas bancarias de los precandidatos, los candidatos e incluso los dirigentes de los partidos políticos, porque como le decía en una pregunta anterior, Mario, el IFE tiene facultades estrictamente en la parte que tiene que ver con los recursos, con el  que  en las campañas, con el origen de ese dinero y con la forma en que se gasta ese dinero.",0,0,,,,WEALTH
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la  de la  y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0,,,,DEMOCRACY
"Se afirma que desde la cárcel, Caro Quintero seguía utilizando a miembros de su familia y de ‘figuras de paja’ para invertir su  en empresas aparentemente legítimas y proyectos inmobiliarios, entre los cuales se encontraban Grupo Fracsa y Dbardi SA de CV, empresa de desarrollo inmobiliario; Grupo Constructor Segundo Milenio SA de CV; el restaurante bar Barbaresco y el spa Hacienda Las Limas, esto según la  de Estados Unidos (OFAC, por sus siglas en inglés).",0,0,,,,WEALTH
Indispensable discutir a fondo las reformas que penalizan el aborto:    Necesario legislar sobre el plebiscito y el : gobernador de Guanajuato,0,0,,,,ELECTIONS
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del  si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que  Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,MONEY
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo,  y eficiencia -, fomentar la cultura del  y promover un trato respetuoso y amable a la ciudadanía, por parte de los servidores públicos.",0,0,,,,BUREAUCRACY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas  movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si  memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"Mas tarde o mas temprano, con los desequilibrios sociales es lo que hace saltar las chispas de la guerra, ademas somos demasiados, eso no justifica nada, lo mas difícil es parar las desigualdades, que eso es como el bajo monte cuando arde se recrudece mas el fuego, donde sera esa guerra, donde  mas injusticias, o mas recursos naturales, en fin hemos avanzado mucho, pero hay una cosa que a pesar que lo sabemos, que todos tenemos que morir y no nos llevaremos nada terrestre a la otra vida, en cambio a qui somos todos unos acaparadores de poder y de  y eso es lo que hace que las diferencias sean cada día mas injustas, es como la pólvora se extiende hasta que alguien prende la mecha de la guerra.",0,0,,,,MONEY
Incrementar la competitividad del Gobierno en beneficio del desarrollo  del .,0,0,,,,DEMOCRACY
"Una vez que se llega a la laguna se toma una lancha la cual te hará el recorrido por esta visitando algunas atracciones como el lugar donde se filmo la película Rambo II, la isla de los pájaros así como otra isla donde se puede descansar y  .",0,0,,,,WEALTH
Hay que ser muy cuadrado para confundir un  personal civil con una declaración de un participante en los Órganos del  que le permiten estar ahí.,0,0,,,,GOVERNMENT
"Si usted efectuó la compensación de saldos, no olvide que debe presentar un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma fiscal 41 acompañada de los  y documentos que se señalan en el reverso de dicha forma , según el tipo de impuesto que haya compensado.",0,0,,,,TAXATION
"Presencia Ciudadana está promoviendo dos iniciativas para que en la  de las campañas a la Presidencia de la República y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de  y en las políticas públicas de los dos niveles de gobierno.",0,0,,,,GOVERNMENT
"Aunque sea de presumir que por el anterior arrendamiento no contribuiría Santa Cruz tanta cantidad anual como la ofrecida por Maldonado, porque la experiencia tiene demostrado que los indios, por tal de que se les adelantase  vendían o arrendaban sus tierras o solares por ínfimos precios, no debió el subdelegado excusar poner en este expediente constancia  de lo que Santa Cruz pagaba anualmente por las mismas tierras.",0,0,,,,MONEY
"El  es que es como el pez que se muerde la cola.Casi solo corre el  de pensionistas en los residuos productivos de este País, por lo que si las reducen todavía se verá más limitada el area de los reales consumidores.",0,0,,,,MONEY
"El Departamento del Tesoro dijo que el pago más  en la nueva ronda alcanzó un total de 7 mil 580  de dólares, y fue para el PNC Financial Services Group Inc., con sede en Pittsburgh.",0,0,,,,WEALTH
"Tercero, en los estados democráticos de derecho los  de la lotería o sus familiares están impedidos  para comprar billetes o recibir premios.",0,0,,,,BUREAUCRACY
"Ref, Nacional P.11 (10/Oct/02); Ref,  P (04/Ago/02)",0,0,,,,GOVERNMENT
"En menos de 5 años, es uno de los paises del planeta con   y miseria.",0,0,,,,POVERTY
"Pero no cabe duda que los hispanos también perdieron, y con la cancelación de la discusión en el , miles de migrantes han perdido la  de que se retome el tema y han dejado de confiar en el Congreso de Estados Unidos.",0,0,,,,GOVERNMENT
Asaltan  en  Europeo,0,0,,,,GOVERNMENT
"Con punto de acuerdo, por el que se solicita la comparecencia del titular de la Segob a fin de que informe sobre los mecanismos para garantizar los  de la  de los partidos políticos, a cargo del Grupo Parlamentario de Alternativa.",0,0,,,,DEMOCRACY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los  son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo .",0,0,,,,GOVERNMENT
"Como todos los datos que aporte el gobierno sean iguales que el de la  APAGA Y VAMONOS... la tasa de inflacion oficial es ridicula una tomadura de pelo y en este otro dato que aportan hoy tambien habrá otra chapuza contable... al  se le pegaron todas las malas artes de Zapatones, que hacia de la mentira y la doble contabilidad el escudo para seguir timando a los españoles...",0,0,,,,GOVERNMENT
"Yo asumí la Presidencia de la República como resultado de una decisión democrática del pueblo de México, y como  de esa  escuché al pueblo de México y por eso he gobernado con el pueblo de México.",0,0,,,,DEMOCRACY
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la  plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de voto Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la democracia, a la  de a mentiritas.",0,0,,,,DEMOCRACY
"Lopitos es descrito como una persona que  ( pasado) tristemente en la agitación radical de México, Wow!!! imaginense!! jaja .",0,0,,,,GOVERNMENT
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de voto Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo  les encanta jugar a la , a la democracia de a mentiritas.",0,0,,,,DEMOCRACY
"Que en este marco, las reglas de operación deberán ser autorizadas por la Secretaría de Hacienda y Crédito Público a efecto de que se publiquen en el Diario Oficial de la Federación, a más tardar el 15 de marzo del  ejercicio , así como ponerlas a disposición de la población en general.",0,0,,,,TAXATION
"Se manejan nombres en cada distrito, se hacen encuestas internas, se sondea a la opinión pública y el que tenga más simpatías, mayores probabilidades de triunfo, ese es el candidato que se designa en una  de , previos acuerdos internos.",0,0,,,,GOVERNMENT
"Roberto González Amador y Antonio Castellanos ¤ La aparición de ''factores que podrían poner en riesgo el descenso futuro de la inflación'' motivó que la junta de gobierno del Banco de México decidiera ayer ampliar de 180 millones a 200 millones de pesos la  diaria de  al sistema financiero o ''corto'' monetario, en una medida que pretende aplicar un freno a la economía.",0,0,POSITIVE,1.0,CONFINEMENT,MONEY
"Funda varias estudiantinas parroquiales desarrollando fuerte actividad musical y participación artística en eventos de entretenimiento de las   del Distrito Federal, así como maestro de Educación Artística a nivel primaria, secundaria y preparatoria, desempeñando la creación de diversos coros en colegios Salesianos y Benedictinos de la Cd. de México.",0,0,,,,GOVERNMENT
"De conformidad con la reforma al artículo 139 del Código Fiscal de la Federación publicada en el Diario Oficial de la Federación el 5 de enero de 2004, las notificaciones por estrados se harán  durante quince días consecutivos el documento que se pretenda notificar en un sitio abierto al público de las oficinas de la  que efectúe la notificación y publicando el documento citado, durante el mismo plazo, en la página electrónica que al efecto establezcan las autoridades fiscales.",0,0,,,,GOVERNMENT
"""La educación no sólo es la  de la  y el rezago, sino la entrada a un mundo de democracia, libertad, cultura de la paz, respeto y tolerancia"", dijo la secretaria de Educación Pública, Josefina Vázquez Mota, al encabezar el inicio de los trabajos del Diplomado para la formación de profesores con miras a impartir las asignaturas de Civismo y Ética en las escuelas primarias de todo el país.",0,0,,,,POVERTY
"También ha sido diputado federal y fungió como   de la fracción del PAN, durante poco más de los primeros dos años de la LIX Legislatura (2003-2006), y pidió licencia para contender con Felipe Calderón y Alberto Cárdenas por la candidatura presidencial de su partido.",0,0,,,,GOVERNMENT
"Aunque sea de presumir que por el anterior arrendamiento no contribuiría  tanta cantidad anual como la ofrecida por Maldonado, porque la experiencia tiene demostrado que los indios, por tal de que se les adelantase  vendían o arrendaban sus tierras o solares por ínfimos precios, no debió el subdelegado excusar poner en este expediente constancia formal de lo que Santa Cruz pagaba anualmente por las mismas tierras.",0,0,,,,MONEY
"Con bombo y platillo, la Junta de  del FMI, reunida en Singapur,  ""reformar"" el sistema de cuotas y representación del propio organismo para que distintos países en él participantes tengan ""mayor poder"" en la toma de decisiones.",0,0,,,,GOVERNMENT
"Si bien esos  pueden ser , es imprescindible que el dueño de casa siga las instrucciones exactamente de cualquier plaguicida.",0,0,,,,WEALTH
"En casos excepcionales; el Titular de la dependencia correspondiente a propuesta del Consejo de Honor y Justicia y en atención a la respectiva hoja de servicios,  la  del elemento policial a la jerarquía inmediata superior.",0,0,,,,GOVERNMENT
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la  de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo  ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"Barrio Terrazas, exprecandidato del PAN a la Presidencia de la , exgobernador de Chihuahua y secretario de la Contraloría en la gestión de Vicente Fox, se apresta a iniciar su carrera diplomática si es  por la Comisión Permanente.",0,0,,,,GOVERNMENT
"NOTA: Para mas información detallada sobre la estructura y otras  del Centro de Cultura de la Legalidad y del Consejo Consultivo del mismo, se puede consultar el Periódico Oficial del  de Baja California.",0,0,,,,GOVERNMENT
"""Mejorar las condiciones de desarrollo para la población, a través del diseño, coordinación, , evaluación y seguimiento de  especializadas, que fomenten y mejoren las condiciones de vida de los habitantes.""",0,0,,,,GOVERNMENT
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de ser “trampas a la democracia, fuentes de perversión , y úteros reproductores del caos que caracteriza a los  humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de gobierno”.",0,0,,,,GOVERNMENT
"Nadie come ""soberanía""  ni le aprovecha que defiendan como perro su patrimonio mandando las tasas de interés a la estratosfera para que Merrill Lynch y George Soros puedan asociarse con el superespeculador llamado Banco de México, con las cuentas malas a nuestro cargo con deuda , impuestos y Fobaproas.",0,0,,,,MONEY
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales,  y municipales en  apego a derecho, asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0,,,,GOVERNMENT
H).-  DE,0,0,,,,TAXATION
"Mirar como no los  de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los votos, no son capaces de hacer nada por su electorado ni por nadie, 17  y la corte del Rey es lo que sobra en este país.",0,0,,,,GOVERNMENT
La máquina de  de transferencia del  puede ser derrotada.,0,0,,,,GOVERNMENT
"Cierto es que no va a ser allí de ninguna utilidad, como no pretenda donar su ... lo cual no significa que no sea una actitud  loable alejarse de todo el mundillo de los futbolistas, para intentar ayudar a los demás.",0,0,,,,MONEY
"El  , según nota de la reportera Mirna Servín Vega, ""que los intentos de linchamiento que se han dado en la ciudad son un signo del deseo de la ciudadanía de que se haga justicia y es en lo que trabajan las autoridades capitalinas paulatinamente"" (La Jornada, 14-02).",0,0,,,,BUREAUCRACY
"""Mejorar las condiciones de desarrollo para la población, a través del diseño, coordinación, ejecución, evaluación y seguimiento de  especializadas, que fomenten y  las condiciones de vida de los habitantes.""",0,0,,,,GOVERNMENT
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de , etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de .",0,0,,,,GOVERNMENT
"Años después añadió: Han sido  de control corporativo en el campo, grillete de , ahogo de ciudadanía, cadena a la movilidad social, opresión del individuo por identidades colectivas, y molde de destrucción de recursos naturales.",0,0,,,,POVERTY
"Mirar como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los votos,  son capaces de hacer nada por su  ni por nadie, 17 gobiernos y la corte del Rey es lo que sobra en este país.",0,0,,,,ELECTIONS
"YA NO  TANTO MANDANDO A HACER LOS TAMALES HAZLOS  MISMA   Muchas veces me ha pasado que tengo un compromiso familiar y de pura mala suerte no tengo suficiente dinero para gastar en la comida, los tamales nos salvan de muchos compromisos ya que son exquisitos y económicos... pero casi n...",0,0,,,,TAXATION
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de ser “trampas a la democracia, fuentes de perversión , y úteros reproductores del caos que caracteriza a los asentamientos humanos del país... Ejidos y comunidades son de facto un  cuarto orden de gobierno”.",0,0,,,,GOVERNMENT
La transferencia se realiza con poca efectividad o éxito desde el  de vista de los impuestos y el dueño del negocio o su familia termina demolido por los .,0,0,,,,TAXATION
"Es un reporte detallado sobre una problemática concreta de un sector económico, ejecución de un proyecto, proceso interno de la empresa con influencia en el medio externo, implicaciones  de , regulaciones y permisos ambientales, entre otros.",0,0,,,,GOVERNMENT
"que deben  florecer lo mejor de nosotros mismos, pensando con un modelo gana-gana, cuando negociemos acuerdos con nuestros socios regionales, porque no hay acuerdos estructurales permanentes basados en el sacrificio unilateral de una de las partes.",0,0,,,,TAXATION
Los bancos no prestan  y los expertos culpan de ello al  de celo de las entidades.,0,0,,,,MONEY
"No obstante, aún en esta materia, persiste la necesidad de  , revisar el diseño estructural y, el funcionamiento de las instituciones responsables, de garantizar su aplicación y vigencia; a fin de, asegurar y consolidar lo logrado por la vía de nuevas reformas al Código Federal de Instituciones y Procedimientos Electorales.",0,0,,,,GOVERNMENT
A cada anuncio expuesto puede corresponder un momento de reflexión sobre el voto que se va a ejercer; el  ejercido es  un elemento más de un complejo sistema democrático y de un actuar ciudadano que resulta de una cotidianeidad espontánea y razonada.,0,0,,,,ELECTIONS
"Nadie come ""soberanía"" monetaria ni le aprovecha que defiendan como perro su patrimonio mandando las tasas de interés a la estratosfera para que Merrill Lynch y George Soros puedan  con el superespeculador llamado Banco de México, con las cuentas malas a nuestro cargo con  interna, impuestos y Fobaproas.",0,0,,,,DEBT
", Perú, NOV 24, 1999 (Milenia/CIMAC).- Es urgente necesidad de sensibilizar a la población masculina peruana sobre el cumplimiento de sus responsabilidades paternas destacaron abogadas especializadas en  de la mujer y la familia.",0,0,,,,DEMOCRACY
"Presencia Ciudadana está promoviendo dos  para que en la coyuntura de las campañas a la Presidencia de la  y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0,,,,DEMOCRACY
"Así, terratenientes, industriales, banqueros, financieros nacionales y extranjeros y demás agentes del capital en los gobiernos espurios, encuentran en la compra-vemta del suelo de las comunidades indígenas originarias, la ganancia y la plusvalía, obtenida de la mercancía suelo comunal, ejidal, pequeña propiedad para  en suelo urbano de las clases pertencientes a la  de países al sur del Río Bravo, hasta la Patagonia y la Tierra del Fuego.",0,0,,,,GOVERNMENT
¿Considera que las iniciativas de gobierno electrónico a  local son suficientes para agilizar y transparentar el que hacer ?,0,0,,,,GOVERNMENT
"En la Unión Europea, la migración es una de las fuentes de la diversificación de su diversidad, ya que introduce otras religiones y otras culturas, en un continente donde las fronteras internas han dejado de ser estrictas fronteras, y donde las  de  pueden derivar en contenciosos entre los estados miembros.",0,0,,,,GOVERNMENT
"El Ayuntamiento de México, abundando en las ideas que  en España, respecto a desconocer la autoridad emanada del gobierno impuesto por Napoleón, invitó al Virrey, a través de los licenciados Azcárate y Primo de Verdad, a que reuniera a los delegados de los ayuntamientos y que se formara un  a la manera de la Cortes Españolas.",0,0,,,,GOVERNMENT
"Añadió que junto con los tres mil elementos de seguridad se sobrevolará el   con cinco aeronaves que participarán dentro del operativo, que son dos helicópteros y tres avionetas.",0,0,,,,GOVERNMENT
a la  procurando promover lo conducente para una mayor eficiencia y legalidad en todo lo relacionado con las actividades profesionales de los colegios y asociaciones o de sus miembros.,0,0,,,,BUREAUCRACY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas  movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que  que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de  “trampas a la democracia, fuentes de perversión constitucional, y úteros reproductores del caos que caracteriza a los asentamientos humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de ”.",0,0,,,,GOVERNMENT
"Que facil es venir a ladrar aqui cuando no ves tu propia realidad chico timido de lentes, que tuvo su primera relacion en el DF, si tu amigo, que pasas las noches jugando zelda en el wii, cual asalariado que eres, si tu, que te crees mejor que los demas, pero que jamas saldras de tu  de , asi es tu, amigo oaxaqueno que abres los ojos por primera vez al estar en la gran urbe de la ciudad de Mexico.",0,0,,,,POVERTY
"La Asociación declara su autonomía frente a los Gobiernos Federal, Estatal y Municipal; a los , a las  y sectas religiosas y a la Institución.",0,0,,,,ELECTIONS
"Crear una cultura de rendición de cuentas y  a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales, estatales y municipales en estricto apego a , asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0,,,,DEMOCRACY
La participación de los alumnos así como el trabajo en equipo  un elemento  en el desarrollo del programa.,0,0,,,,DEMOCRACY
Desafortunadamente ahí tanta gente que solo quiere que el gobierno le  sus problemas pero no quieren contribuir  para hacerlo.,0,0,,,,MONEY
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido . (Robert Louis Stevenson) * Pocos hombres ricos  sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la  y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado  lo mismo.",0,0,,,,GOVERNMENT
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de  raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. ()",0,0,,,,WEALTH
"En su conferencia de prensa matutina, el abanderado del Movimiento Progresista fijo como  para el debate de este día, el  a la información, ante lo que consideró cerrazón y manipulación, principalmente por parte de las televisoras.",0,0,,,,DEMOCRACY
Educación para el ejercicio del : un nuevo  en la gestión de las políticas de educación cívica,0,0,,,,ELECTIONS
"Cuando la política sea un servicio social honorario, y el pueblo recupere la confianza en sus gobernantes, estaremos en la antesala del progreso y del establecimiento de una  república , justa, generosa, y sobre todo feliz.",0,0,,,,DEMOCRACY
"Cada trabajador conoce sus necesidades en la población mexiquense y exige respeto, protección y  favorables para el cumplimiento de los  integrales.",0,0,,,,DEMOCRACY
"> Baja California: Con la finalidad de complementar la iniciativa que presentó en mayo pasado, la fracción  del PRI redactó un anexo para implantar medidas de sanción administrativa contra los funcionarios que no cumplan con la  de Acceso a la Información en el estado.",0,0,,,,GOVERNMENT
"El problema del campo lo tenemos que resolver dando la batalla en muchos frentes: en el campo tenemos problemas productivos, tenemos problemas sociales, y debemos distinguir muy bien los instrumentos que vamos a aplicar a mejorar nuestra producción y la productividad y lo que tenemos que  combatir la  y el rezago social en el campo mexicano.",0,0,,,,POVERTY
"después añadió: Han sido pilar de control corporativo en el campo, grillete de , ahogo de ciudadanía, cadena a la movilidad social, opresión del individuo por identidades colectivas, y molde de destrucción de recursos naturales.",0,0,,,,POVERTY
"Como  que soy, exijo una moneda en que yo ejerza mi  y pueda defender mi patrimonio, mi patria, mi calidad de padre.",0,0,,,,GOVERNMENT
"Para explicar la tragedia política de muchas  post-coloniales -guerra civil, golpes militares, ,... 1",0,0,,,,GOVERNMENT
"El COATEA (Centro de Orientación para la Atención de Emergencias Ambientales), creado al interior de la PROFEPA desde 1992, es un centro de  y de servicio para la población, las  y la industria en general, en materia de atención y respuesta a emergencias ambientales, asociadas con el manejo de substancias químicas.",0,0,,,,GOVERNMENT
"“El ejido en México –y la propiedad comunal–  fracasado rotundamente”, escribió, además de ser “trampas a la democracia, fuentes de perversión constitucional, y úteros reproductores del caos que caracteriza a los asentamientos humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de ”.",0,0,,,,GOVERNMENT
"El ""off the record"" es un pacto tácitamente aceptado de toda la vida y en cualquier lugar del mundo para que un personaje famoso o importante pueda hablar libremente ante periodistas cosas que no puede expresar en una rueda de prensa por  personales, , judiciales, legales, etc.",0,0,,,,GOVERNMENT
"En Información  encontraras todo lo que necesitas saber sobre el derecho, como abogado litigante, como licenciado en la burocracia, como estudiante  o como Publico en General, contamos con la información Jurídica mas enriquecida y actualizada que puedas encontrar en Web como es:",0,0,,,,DEMOCRACY
